,task_source,task_target,method,mae,r2,random_state
3,passive,smt,align_recenter_rescale,6.624602792402825,0.7909377820051311,54886
4,passive,smt,align_procrustes_paired,4.457917799286036,0.9016703501323342,54886
5,passive,smt,dummy,15.595867507886437,0.0,54886
0,passive,smt,no_alignment,7.567931647419359,0.7165757322232117,6265
1,passive,smt,align_z_score,7.585908423720955,0.7264069393699564,6265
2,passive,smt,align_recenter,6.9647265004290855,0.7599002616702235,6265
3,passive,smt,align_recenter_rescale,6.662817394860927,0.789448878895918,6265
4,passive,smt,align_procrustes_paired,4.09947195876301,0.9127516479184008,6265
5,passive,smt,dummy,15.702018927444795,0.0,6265
0,passive,smt,no_alignment,7.258470309319161,0.7270513299330617,82386
1,passive,smt,align_z_score,7.157015558158876,0.7539957448382961,82386
2,passive,smt,align_recenter,7.586521183037591,0.7155508145557989,82386
3,passive,smt,align_recenter_rescale,6.75368952675896,0.7728335288526367,82386
4,passive,smt,align_procrustes_paired,4.373158634846148,0.8999148217840892,82386
5,passive,smt,dummy,15.707287066246057,0.0,82386
0,passive,smt,no_alignment,7.295717482961351,0.7331404267315038,37194
1,passive,smt,align_z_score,7.945284432392635,0.7080674816932611,37194
2,passive,smt,align_recenter,6.875261127428266,0.7736915032080389,37194
3,passive,smt,align_recenter_rescale,6.641768714486893,0.7935861510209794,37194
4,passive,smt,align_procrustes_paired,4.5623588000692346,0.9021271910761501,37194
5,passive,smt,dummy,15.961561514195585,0.0,37194
0,passive,smt,no_alignment,7.180713814099948,0.744516026575805,87498
1,passive,smt,align_z_score,6.587320825217272,0.7966578567688505,87498
2,passive,smt,align_recenter,6.9493818714381,0.7577230227164689,87498
3,passive,smt,align_recenter_rescale,5.98452405194048,0.8224777166029382,87498
4,passive,smt,align_procrustes_paired,4.638095661957767,0.8938334456727408,87498
5,passive,smt,dummy,15.902712933753943,0.0,87498
0,passive,smt,no_alignment,6.817047280958938,0.7744614495330903,44131
1,passive,smt,align_z_score,7.115513216329852,0.7673841054540587,44131
2,passive,smt,align_recenter,6.779205705770584,0.7811973755362829,44131
3,passive,smt,align_recenter_rescale,6.603073733513909,0.7963382862314781,44131
4,passive,smt,align_procrustes_paired,4.307007347230028,0.9052778763243629,44131
5,passive,smt,dummy,15.820236593059938,0.0,44131
0,passive,smt,no_alignment,7.119295073872444,0.7527743383605399,60263
1,passive,smt,align_z_score,7.006165764763848,0.7570680273832953,60263
2,passive,smt,align_recenter,7.172771782933179,0.7556668329860228,60263
3,passive,smt,align_recenter_rescale,6.28692800996299,0.8169802926357997,60263
4,passive,smt,align_procrustes_paired,4.646088757799565,0.893192698934602,60263
5,passive,smt,dummy,15.674447949526815,0.0,60263
0,passive,smt,no_alignment,6.5920953337474435,0.7935993700656712,16023
1,passive,smt,align_z_score,7.84508412300751,0.7163324691809005,16023
2,passive,smt,align_recenter,6.655603806319064,0.7522126064247869,16023
3,passive,smt,align_recenter_rescale,6.330171508946609,0.8060924101811704,16023
4,passive,smt,align_procrustes_paired,4.594087412045208,0.8938919824475392,16023
5,passive,smt,dummy,15.811735015772873,0.0,16023
0,passive,smt,no_alignment,6.528787736153952,0.7855494298153121,41090
1,passive,smt,align_z_score,6.347492668550625,0.7986044667764518,41090
2,passive,smt,align_recenter,6.61581579018505,0.7792257235874785,41090
3,passive,smt,align_recenter_rescale,6.6507676944514715,0.7792716520406465,41090
4,passive,smt,align_procrustes_paired,4.583114642340051,0.8927884520228776,41090
5,passive,smt,dummy,15.703927444794955,0.0,41090
0,passive,smt,no_alignment,6.921574992316313,0.7528795012944955,67221
1,passive,smt,align_z_score,7.45921645543771,0.7162893673981394,67221
2,passive,smt,align_recenter,6.292917596595722,0.7964739078837989,67221
3,passive,smt,align_recenter_rescale,6.308874608104684,0.8065893006000496,67221
4,passive,smt,align_procrustes_paired,4.8019344956797685,0.8891567848572438,67221
5,passive,smt,dummy,15.770157728706625,0.0,67221
0,passive,smt,no_alignment,7.64055619721934,0.7318139281166618,64820
1,passive,smt,align_z_score,7.3730481527235145,0.739748754665978,64820
2,passive,smt,align_recenter,7.21345400285645,0.7454923921007323,64820
3,passive,smt,align_recenter_rescale,6.788286184791615,0.7790438796584458,64820
4,passive,smt,align_procrustes_paired,4.285670809311331,0.9125394818453567,64820
5,passive,smt,dummy,15.844936908517347,0.0,64820
0,passive,smt,no_alignment,7.281679667900668,0.7482935941128404,769
1,passive,smt,align_z_score,6.804868741829805,0.76533242190327,769
2,passive,smt,align_recenter,7.445702508674525,0.7442098012453482,769
3,passive,smt,align_recenter_rescale,6.734839801889074,0.7802305158088745,769
4,passive,smt,align_procrustes_paired,4.940224903161339,0.881682092849653,769
5,passive,smt,dummy,15.825157728706625,0.0,769
0,passive,smt,no_alignment,7.539476311254592,0.7132577487638306,59735
1,passive,smt,align_z_score,7.128627203417613,0.7497730146103372,59735
2,passive,smt,align_recenter,7.066897148976614,0.7426053039814009,59735
3,passive,smt,align_recenter_rescale,6.6259959447654255,0.7946408995153182,59735
4,passive,smt,align_procrustes_paired,5.194044879865603,0.8685957900924126,59735
5,passive,smt,dummy,15.796246056782334,0.0,59735
0,passive,smt,no_alignment,7.812627832449381,0.7112287219951696,62955
1,passive,smt,align_z_score,7.096894285111981,0.7519160452660997,62955
2,passive,smt,align_recenter,7.108391839824868,0.7537415694281693,62955
3,passive,smt,align_recenter_rescale,7.233556679228803,0.7489996915687598,62955
4,passive,smt,align_procrustes_paired,4.502118872017127,0.8972624141465927,62955
5,passive,smt,dummy,15.80493690851735,0.0,62955
0,passive,smt,no_alignment,7.1217658794395335,0.7437879302318217,64925
1,passive,smt,align_z_score,7.1664468928124805,0.7588283058356408,64925
2,passive,smt,align_recenter,6.736027008445417,0.779296465238482,64925
3,passive,smt,align_recenter_rescale,6.1217585148745615,0.8192694319896889,64925
4,passive,smt,align_procrustes_paired,4.367656542396101,0.9061650205168443,64925
5,passive,smt,dummy,15.705094637223972,0.0,64925
0,passive,smt,no_alignment,7.514586720785655,0.6668665614909368,67969
1,passive,smt,align_z_score,6.49666847534944,0.7925889891884648,67969
2,passive,smt,align_recenter,6.9168439663045715,0.7629072291214467,67969
3,passive,smt,align_recenter_rescale,7.039070248817741,0.7225232769216205,67969
4,passive,smt,align_procrustes_paired,4.572089914728827,0.8960118678908832,67969
5,passive,smt,dummy,15.718832807570974,0.0,67969
0,passive,smt,no_alignment,7.474280215651111,0.6528478537988804,5311
1,passive,smt,align_z_score,7.02537896166725,0.774484281901221,5311
2,passive,smt,align_recenter,6.98018908739604,0.7330911661969532,5311
3,passive,smt,align_recenter_rescale,7.039497047057998,0.7690005809844572,5311
4,passive,smt,align_procrustes_paired,4.7536851696746005,0.8911445470356059,5311
5,passive,smt,dummy,15.780615141955836,0.0,5311
0,passive,smt,no_alignment,7.0878846090521135,0.7672057492616461,83104
1,passive,smt,align_z_score,7.073998829048804,0.7731825203153264,83104
2,passive,smt,align_recenter,6.732723738601425,0.788549953029669,83104
3,passive,smt,align_recenter_rescale,6.615371241400445,0.8024422207846674,83104
4,passive,smt,align_procrustes_paired,4.668551252153215,0.8934854440778444,83104
5,passive,smt,dummy,15.812602523659306,0.0,83104
0,passive,smt,no_alignment,6.8228649967623545,0.7170511060293145,53707
1,passive,smt,align_z_score,7.21092463466211,0.757161033438056,53707
2,passive,smt,align_recenter,7.606975909164362,0.7319546370174745,53707
3,passive,smt,align_recenter_rescale,6.856674770934804,0.7837315856188906,53707
4,passive,smt,align_procrustes_paired,4.566539684526715,0.8984657772741855,53707
5,passive,smt,dummy,15.957192429022083,0.0,53707
0,passive,smt,no_alignment,6.130266338215801,0.8167980484619981,85305
1,passive,smt,align_z_score,6.598092657647127,0.7898742567859778,85305
2,passive,smt,align_recenter,6.310117419506437,0.7983028535947916,85305
3,passive,smt,align_recenter_rescale,6.255808199401978,0.8191117544963442,85305
4,passive,smt,align_procrustes_paired,4.318824641634619,0.9076979115028087,85305
5,passive,smt,dummy,15.88930599369085,0.0,85305
0,passive,smt,no_alignment,6.87878310484244,0.7755810449456828,28693
1,passive,smt,align_z_score,6.81096743227038,0.7696561998595729,28693
2,passive,smt,align_recenter,6.852066136357663,0.7811379644778318,28693
3,passive,smt,align_recenter_rescale,6.255141115006679,0.8210468918203818,28693
4,passive,smt,align_procrustes_paired,4.6522582112596655,0.8941570114970029,28693
5,passive,smt,dummy,15.77947949526814,0.0,28693
0,passive,smt,no_alignment,6.370475165009379,0.7940954164664977,71932
1,passive,smt,align_z_score,6.86442611844074,0.7707699653516835,71932
2,passive,smt,align_recenter,6.838356099412499,0.7868960579540056,71932
3,passive,smt,align_recenter_rescale,6.759763217805129,0.7681468911061942,71932
4,passive,smt,align_procrustes_paired,4.3378935694273935,0.9148260719432447,71932
5,passive,smt,dummy,15.702917981072554,0.0,71932
0,passive,smt,no_alignment,7.253737702413955,0.7490723941418675,93016
1,passive,smt,align_z_score,6.864849482937524,0.7671003878911569,93016
2,passive,smt,align_recenter,7.124419378085787,0.7609776432789859,93016
3,passive,smt,align_recenter_rescale,6.615894116554566,0.8007352787120532,93016
4,passive,smt,align_procrustes_paired,4.514927464171505,0.89891091312481,93016
5,passive,smt,dummy,16.044858044164037,0.0,93016
0,passive,smt,no_alignment,6.817922241488563,0.7753762456606763,25658
1,passive,smt,align_z_score,6.779610602432837,0.7794119475637385,25658
2,passive,smt,align_recenter,6.913744759846488,0.7584761608159226,25658
3,passive,smt,align_recenter_rescale,6.901939811441403,0.7924902291167981,25658
4,passive,smt,align_procrustes_paired,4.8982290627075455,0.8835564862175834,25658
5,passive,smt,dummy,15.906892744479494,0.0,25658
0,passive,smt,no_alignment,6.777854535891891,0.783882735003597,84478
1,passive,smt,align_z_score,7.057746852528124,0.7725510068902707,84478
2,passive,smt,align_recenter,7.247640228508366,0.754602479211911,84478
3,passive,smt,align_recenter_rescale,6.4701079459379125,0.8083109391132552,84478
4,passive,smt,align_procrustes_paired,4.280925922897309,0.9071887352547338,84478
5,passive,smt,dummy,15.850457413249211,0.0,84478
0,passive,smt,no_alignment,6.7570763196847174,0.7687426077853317,18431
1,passive,smt,align_z_score,7.610456792377835,0.7209350450177272,18431
2,passive,smt,align_recenter,7.170205188495989,0.7526364605936152,18431
3,passive,smt,align_recenter_rescale,6.69537360296685,0.7799207643573428,18431
4,passive,smt,align_procrustes_paired,4.481785048108069,0.8968820968701305,18431
5,passive,smt,dummy,15.680189274447953,0.0,18431
0,passive,smt,no_alignment,7.164753065446949,0.7568876312329234,2747
1,passive,smt,align_z_score,7.011947522276913,0.7685710124080228,2747
2,passive,smt,align_recenter,7.998760262720146,0.6933818311764212,2747
3,passive,smt,align_recenter_rescale,7.219622450843431,0.7568423858813463,2747
4,passive,smt,align_procrustes_paired,3.9427901882086864,0.9257095069772351,2747
5,passive,smt,dummy,15.856687697160883,0.0,2747
0,passive,smt,no_alignment,7.21195678129415,0.7536156685461313,59150
1,passive,smt,align_z_score,6.220924528669814,0.8184513161760089,59150
2,passive,smt,align_recenter,6.7913706933344145,0.7809387821537467,59150
3,passive,smt,align_recenter_rescale,6.677896105927348,0.7786003313595671,59150
4,passive,smt,align_procrustes_paired,4.2115906066758475,0.9139663681985881,59150
5,passive,smt,dummy,15.714731861198738,0.0,59150
0,passive,smt,no_alignment,7.4677633514587285,0.7129119098076516,65725
1,passive,smt,align_z_score,6.371837112124991,0.800924826997405,65725
2,passive,smt,align_recenter,6.68371240581757,0.772672367501368,65725
3,passive,smt,align_recenter_rescale,6.996380009725859,0.7739540853819058,65725
4,passive,smt,align_procrustes_paired,4.336769950876184,0.9036609265883735,65725
5,passive,smt,dummy,15.715914826498421,0.0,65725
0,passive,smt,no_alignment,6.996505125255939,0.7720192646892537,84654
1,passive,smt,align_z_score,6.686237542793764,0.7844814011710584,84654
2,passive,smt,align_recenter,6.642865183971345,0.7833583307401897,84654
3,passive,smt,align_recenter_rescale,6.296633675090659,0.8121824365836046,84654
4,passive,smt,align_procrustes_paired,4.59456885660609,0.9006336084358472,84654
5,passive,smt,dummy,15.79192429022082,0.0,84654
0,passive,smt,no_alignment,6.989272991923118,0.7550916644103658,35773
1,passive,smt,align_z_score,6.744236981757855,0.7778232805382961,35773
2,passive,smt,align_recenter,6.615980251794773,0.7649564954777636,35773
3,passive,smt,align_recenter_rescale,6.262287258434663,0.8080662993280221,35773
4,passive,smt,align_procrustes_paired,4.21133056014149,0.9136143468236259,35773
5,passive,smt,dummy,15.674353312302838,0.0,35773
0,passive,smt,no_alignment,7.408900872746161,0.738205147937419,67435
1,passive,smt,align_z_score,6.884326217412814,0.7695054722076439,67435
2,passive,smt,align_recenter,6.867672432817273,0.7736190410288011,67435
3,passive,smt,align_recenter_rescale,6.5623312924333055,0.7891418014184448,67435
4,passive,smt,align_procrustes_paired,4.677451718325862,0.8920230557959477,67435
5,passive,smt,dummy,15.852791798107255,0.0,67435
0,passive,smt,no_alignment,7.0751571836363505,0.7667482011864127,56886
1,passive,smt,align_z_score,6.921903206500356,0.7705033400784915,56886
2,passive,smt,align_recenter,7.289333247374646,0.7299243938174197,56886
3,passive,smt,align_recenter_rescale,6.657085381470453,0.7883365042398242,56886
4,passive,smt,align_procrustes_paired,4.606462371807858,0.8971648027274044,56886
5,passive,smt,dummy,15.781056782334383,0.0,56886
0,passive,smt,no_alignment,7.063076782047082,0.7638330355962222,66803
1,passive,smt,align_z_score,7.801590672099052,0.7023066641977447,66803
2,passive,smt,align_recenter,6.958753277984284,0.7732931643041502,66803
3,passive,smt,align_recenter_rescale,6.987557896822863,0.7682975544337163,66803
4,passive,smt,align_procrustes_paired,4.48278415946111,0.9040366313340996,66803
5,passive,smt,dummy,15.910820189274446,0.0,66803
0,passive,smt,no_alignment,6.972365390879988,0.756465564353922,31551
1,passive,smt,align_z_score,7.11003056173798,0.7473428713453683,31551
2,passive,smt,align_recenter,6.789162523624042,0.7776986845982268,31551
3,passive,smt,align_recenter_rescale,6.266966166615869,0.817110755360688,31551
4,passive,smt,align_procrustes_paired,4.369818123765254,0.903555487172786,31551
5,passive,smt,dummy,15.64255520504732,0.0,31551
0,passive,smt,no_alignment,7.344723182622339,0.7185496079330203,11394
1,passive,smt,align_z_score,6.6997525310976185,0.76299173775539,11394
2,passive,smt,align_recenter,6.782144740721392,0.7603783072539527,11394
3,passive,smt,align_recenter_rescale,6.145810754240453,0.8175080593304014,11394
4,passive,smt,align_procrustes_paired,4.477583094484855,0.9022967305259434,11394
5,passive,smt,dummy,15.691719242902208,0.0,11394
0,passive,smt,no_alignment,6.864097292457285,0.7690258986287761,69092
1,passive,smt,align_z_score,7.384801012694343,0.745385899697558,69092
2,passive,smt,align_recenter,6.591023536326108,0.788400576910452,69092
3,passive,smt,align_recenter_rescale,6.594901828101772,0.7971451668902019,69092
4,passive,smt,align_procrustes_paired,4.562877749364736,0.9015896764396979,69092
5,passive,smt,dummy,15.817444794952682,0.0,69092
0,passive,smt,no_alignment,6.991042617382869,0.7587185895535568,3890
1,passive,smt,align_z_score,7.220249153226744,0.7534659104752237,3890
2,passive,smt,align_recenter,7.0023591623972345,0.7589545565654384,3890
3,passive,smt,align_recenter_rescale,6.614632132275494,0.7950931914966812,3890
4,passive,smt,align_procrustes_paired,4.450254953366356,0.9027027198421075,3890
5,passive,smt,dummy,15.645741324921135,0.0,3890
0,passive,smt,no_alignment,6.915379588039899,0.7754221698428798,41606
1,passive,smt,align_z_score,6.685393564656689,0.7803463320755346,41606
2,passive,smt,align_recenter,6.674454996005807,0.7848152365225989,41606
3,passive,smt,align_recenter_rescale,6.091912540444254,0.830900580058108,41606
4,passive,smt,align_procrustes_paired,4.272257368259011,0.9111355238401242,41606
5,passive,smt,dummy,15.80083596214511,0.0,41606
0,passive,smt,no_alignment,7.079062655752179,0.7671312660080243,96276
1,passive,smt,align_z_score,6.617051672222432,0.797913040867626,96276
2,passive,smt,align_recenter,6.936894906085814,0.7571620803384482,96276
3,passive,smt,align_recenter_rescale,5.90579706968874,0.8376917489441618,96276
4,passive,smt,align_procrustes_paired,4.402898260668525,0.9024643682622885,96276
5,passive,smt,dummy,15.82089905362776,0.0,96276
0,passive,smt,no_alignment,6.656756612773599,0.7827009694390975,80038
1,passive,smt,align_z_score,6.904255064424969,0.7701906650122325,80038
2,passive,smt,align_recenter,6.543722375491607,0.7922589165379234,80038
3,passive,smt,align_recenter_rescale,6.46492973538604,0.8026060587344045,80038
4,passive,smt,align_procrustes_paired,4.534052483867669,0.8992147210570264,80038
5,passive,smt,dummy,15.814384858044164,0.0,80038
0,passive,smt,no_alignment,7.246610803174945,0.7629288769559589,87313
1,passive,smt,align_z_score,7.501396846036621,0.7243863134006119,87313
2,passive,smt,align_recenter,7.381680899099423,0.7439228514577555,87313
3,passive,smt,align_recenter_rescale,6.836904294771648,0.7839293555394277,87313
4,passive,smt,align_procrustes_paired,5.176192095272013,0.8609966296943525,87313
5,passive,smt,dummy,15.772996845425865,0.0,87313
0,passive,smt,no_alignment,7.548627520104496,0.7163495463748579,10627
1,passive,smt,align_z_score,6.782198868263302,0.7809181069746568,10627
2,passive,smt,align_recenter,7.517755888094703,0.7385564554152533,10627
3,passive,smt,align_recenter_rescale,6.696445643813073,0.7980550175786351,10627
4,passive,smt,align_procrustes_paired,4.477060470577198,0.901691787600242,10627
5,passive,smt,dummy,15.741813880126182,0.0,10627
0,passive,smt,no_alignment,6.275780124535947,0.80383594573503,8792
1,passive,smt,align_z_score,6.847270956599167,0.7704918242217771,8792
2,passive,smt,align_recenter,6.766870163805836,0.7824763894076326,8792
3,passive,smt,align_recenter_rescale,6.551583353153211,0.8058979947394364,8792
4,passive,smt,align_procrustes_paired,4.684565834445657,0.8945361691206762,8792
5,passive,smt,dummy,15.963501577287067,0.0,8792
0,passive,smt,no_alignment,7.103939735590547,0.7466826493028391,73969
1,passive,smt,align_z_score,6.970395496728897,0.7619597003660512,73969
2,passive,smt,align_recenter,6.606672392132151,0.7932859647442151,73969
3,passive,smt,align_recenter_rescale,6.836575255248404,0.7795935320726503,73969
4,passive,smt,align_procrustes_paired,5.09699547338254,0.8711546261654586,73969
5,passive,smt,dummy,15.538044164037853,0.0,73969
0,passive,smt,no_alignment,6.917177682608408,0.76420700867738,43001
1,passive,smt,align_z_score,6.994881444033977,0.7623101522135649,43001
2,passive,smt,align_recenter,7.046032576286382,0.7587854131881003,43001
3,passive,smt,align_recenter_rescale,6.365203436898409,0.8007124072954975,43001
4,passive,smt,align_procrustes_paired,4.622198839783328,0.8905874054211564,43001
5,passive,smt,dummy,15.5006309148265,0.0,43001
0,passive,smt,no_alignment,7.150065657416424,0.7528476780116423,76552
1,passive,smt,align_z_score,7.3126914722411405,0.745795392035349,76552
2,passive,smt,align_recenter,6.572544448905375,0.7813579032257474,76552
3,passive,smt,align_recenter_rescale,6.621738131978278,0.7919822829922202,76552
4,passive,smt,align_procrustes_paired,4.803427785711338,0.8909225622946444,76552
5,passive,smt,dummy,15.66082018927445,0.0,76552
0,passive,smt,no_alignment,6.611640951868424,0.7926698432333021,23897
1,passive,smt,align_z_score,7.314070220403472,0.7463459304330625,23897
2,passive,smt,align_recenter,6.943154126169875,0.776358456050485,23897
3,passive,smt,align_recenter_rescale,6.369224667731053,0.8024261928387366,23897
4,passive,smt,align_procrustes_paired,4.6453828178174135,0.8951053326837143,23897
5,passive,smt,dummy,15.793201892744479,0.0,23897
0,passive,smt,no_alignment,7.148264144636199,0.7641945307050472,68148
1,passive,smt,align_z_score,7.265667767198057,0.7520942366743217,68148
2,passive,smt,align_recenter,6.9728725422933655,0.7622499048460502,68148
3,passive,smt,align_recenter_rescale,6.28406755568671,0.8135277064870134,68148
4,passive,smt,align_procrustes_paired,4.342297763771592,0.9073243332073652,68148
5,passive,smt,dummy,15.843343848580442,0.0,68148
0,passive,smt,no_alignment,6.650091170253554,0.7798122440337117,23483
1,passive,smt,align_z_score,7.083253493217182,0.7553014043255418,23483
2,passive,smt,align_recenter,7.1823115519069844,0.7449578706304946,23483
3,passive,smt,align_recenter_rescale,6.3843773600382825,0.8098280493853182,23483
4,passive,smt,align_procrustes_paired,4.637753767839204,0.9008187505961487,23483
5,passive,smt,dummy,15.72621451104101,0.0,23483
0,passive,smt,no_alignment,7.086126307519786,0.7601826439932636,48555
1,passive,smt,align_z_score,6.451331736640937,0.7981019210459692,48555
2,passive,smt,align_recenter,6.749967656520718,0.7736402026799206,48555
3,passive,smt,align_recenter_rescale,6.127622071627059,0.8178454765362133,48555
4,passive,smt,align_procrustes_paired,4.44053092407038,0.9009244728071003,48555
5,passive,smt,dummy,15.898611987381706,0.0,48555
0,passive,smt,no_alignment,7.28819345364724,0.7511414814359063,17159
1,passive,smt,align_z_score,6.995856777403111,0.7677766452103093,17159
2,passive,smt,align_recenter,7.44416353530552,0.7353819254029681,17159
3,passive,smt,align_recenter_rescale,6.40305360812553,0.8079118422201507,17159
4,passive,smt,align_procrustes_paired,4.641060741679102,0.8907427046859406,17159
5,passive,smt,dummy,15.72140378548896,0.0,17159
0,passive,smt,no_alignment,7.307874391578172,0.7355347068139644,80077
1,passive,smt,align_z_score,7.087148704794935,0.7576951026927605,80077
2,passive,smt,align_recenter,6.602465786497013,0.7882419232517939,80077
3,passive,smt,align_recenter_rescale,6.281749260441731,0.8199087170621866,80077
4,passive,smt,align_procrustes_paired,4.14109007208797,0.9176762470829543,80077
5,passive,smt,dummy,15.840378548895897,0.0,80077
0,passive,smt,no_alignment,7.058590873794919,0.7681378729205414,35920
1,passive,smt,align_z_score,6.949252702245744,0.7567687326356833,35920
2,passive,smt,align_recenter,6.418758084334073,0.8030424514429888,35920
3,passive,smt,align_recenter_rescale,6.373874392900082,0.8059313165623679,35920
4,passive,smt,align_procrustes_paired,4.572559215143721,0.9002341246230464,35920
5,passive,smt,dummy,15.781246056782333,0.0,35920
0,passive,smt,no_alignment,6.69611561465556,0.7804074624260698,92067
1,passive,smt,align_z_score,7.231390085296744,0.750546205996839,92067
2,passive,smt,align_recenter,6.807370885559207,0.7855278755322513,92067
3,passive,smt,align_recenter_rescale,6.121855999932021,0.8207637403358277,92067
4,passive,smt,align_procrustes_paired,4.463374514208234,0.9027488957819676,92067
5,passive,smt,dummy,15.84476340694006,0.0,92067
0,passive,smt,no_alignment,7.0217235068163255,0.772015981615141,67121
1,passive,smt,align_z_score,6.446810196733411,0.8034012284902773,67121
2,passive,smt,align_recenter,6.732073352119422,0.7917593427235764,67121
3,passive,smt,align_recenter_rescale,6.3198110426163,0.8119415555808089,67121
4,passive,smt,align_procrustes_paired,4.799574383849383,0.8904835233705602,67121
5,passive,smt,dummy,15.724589905362775,0.0,67121
0,passive,smt,no_alignment,7.094977920149587,0.7505074227413117,69479
1,passive,smt,align_z_score,6.635516338329695,0.789848952552058,69479
2,passive,smt,align_recenter,7.266781698935777,0.7293896218542493,69479
3,passive,smt,align_recenter_rescale,6.175516690156695,0.8202463865792317,69479
4,passive,smt,align_procrustes_paired,4.426840699684507,0.907709996501276,69479
5,passive,smt,dummy,15.695031545741328,0.0,69479
0,passive,smt,no_alignment,6.958824309618689,0.7727445895662006,89475
1,passive,smt,align_z_score,7.508703690011325,0.7241169366513731,89475
2,passive,smt,align_recenter,6.817710939304857,0.7799722338097491,89475
3,passive,smt,align_recenter_rescale,6.547262124745008,0.8034722557721912,89475
4,passive,smt,align_procrustes_paired,4.530137733890077,0.9025958936235554,89475
5,passive,smt,dummy,16.03048895899054,0.0,89475
0,passive,smt,no_alignment,8.466752445282477,0.6279474323121492,19457
1,passive,smt,align_z_score,7.286230618059026,0.7370293602107547,19457
2,passive,smt,align_recenter,7.344091991093048,0.7217017695455454,19457
3,passive,smt,align_recenter_rescale,6.8890127184204015,0.7701646352500968,19457
4,passive,smt,align_procrustes_paired,4.900260832345796,0.8801453689894554,19457
5,passive,smt,dummy,15.712791798107256,0.0,19457
0,passive,smt,no_alignment,6.9861106333285905,0.7579123170825508,66557
1,passive,smt,align_z_score,6.915869499103231,0.7584665783299817,66557
2,passive,smt,align_recenter,6.920071118167286,0.7539808368280314,66557
3,passive,smt,align_recenter_rescale,6.3178644004772115,0.8113042770256745,66557
4,passive,smt,align_procrustes_paired,4.5037753640409806,0.9009013993436736,66557
5,passive,smt,dummy,15.627192429022081,0.0,66557
0,passive,smt,no_alignment,6.9772546102624196,0.7509338813349793,77189
1,passive,smt,align_z_score,7.036773758592619,0.7654790649215685,77189
2,passive,smt,align_recenter,7.169920324009624,0.7532794062261771,77189
3,passive,smt,align_recenter_rescale,6.377945963755421,0.820858052710109,77189
4,passive,smt,align_procrustes_paired,5.05644038589871,0.8772860779824299,77189
5,passive,smt,dummy,15.863990536277603,0.0,77189
0,passive,smt,no_alignment,7.076312680956925,0.7502305621966563,78953
1,passive,smt,align_z_score,7.050605245766543,0.772067990885077,78953
2,passive,smt,align_recenter,6.989700506771995,0.7605357473586609,78953
3,passive,smt,align_recenter_rescale,6.114600207820119,0.8160045032028644,78953
4,passive,smt,align_procrustes_paired,4.575187195323657,0.9019448956440953,78953
5,passive,smt,dummy,15.81328075709779,0.0,78953
0,passive,smt,no_alignment,6.5399808058281685,0.8036727169488351,52995
1,passive,smt,align_z_score,6.451700523208038,0.7919615774123963,52995
2,passive,smt,align_recenter,6.808691956136691,0.7933092011105752,52995
3,passive,smt,align_recenter_rescale,7.077745159604224,0.7817913636790326,52995
4,passive,smt,align_procrustes_paired,4.141318907921461,0.917034991136826,52995
5,passive,smt,dummy,15.87146687697161,0.0,52995
0,passive,smt,no_alignment,6.6207207415911355,0.7810245524917239,40757
1,passive,smt,align_z_score,6.77767750559672,0.7751136892257564,40757
2,passive,smt,align_recenter,7.046528371340153,0.7657787300132982,40757
3,passive,smt,align_recenter_rescale,6.3130959148934025,0.8086590254222621,40757
4,passive,smt,align_procrustes_paired,4.306529699788771,0.9025052048165717,40757
5,passive,smt,dummy,15.553753943217666,0.0,40757
0,passive,smt,no_alignment,7.365558677605314,0.7206960179237334,9692
1,passive,smt,align_z_score,7.140267817876319,0.7632799620074662,9692
2,passive,smt,align_recenter,7.094923079106353,0.7234912869821528,9692
3,passive,smt,align_recenter_rescale,6.350676966350072,0.7991622161838834,9692
4,passive,smt,align_procrustes_paired,4.808237167455951,0.8894513347086919,9692
5,passive,smt,dummy,15.766261829652995,0.0,9692
0,passive,smt,no_alignment,6.923505165001221,0.768753957189776,45758
1,passive,smt,align_z_score,6.9147650218782095,0.7843867554278743,45758
2,passive,smt,align_recenter,6.696623865802476,0.789241927599901,45758
3,passive,smt,align_recenter_rescale,6.463911668915971,0.8106145429682334,45758
4,passive,smt,align_procrustes_paired,4.604727273901428,0.9004152519429488,45758
5,passive,smt,dummy,15.807129337539434,0.0,45758
0,passive,smt,no_alignment,6.424363433426693,0.7957917593910548,72409
1,passive,smt,align_z_score,7.131234821247845,0.7637088774093203,72409
2,passive,smt,align_recenter,6.690820091023828,0.7785062792493941,72409
3,passive,smt,align_recenter_rescale,6.540082064550817,0.7931180396304274,72409
4,passive,smt,align_procrustes_paired,4.474232364784299,0.8984879814301192,72409
5,passive,smt,dummy,15.687933753943216,0.0,72409
0,passive,smt,no_alignment,7.29195217528479,0.734677089543794,71211
1,passive,smt,align_z_score,7.2409456283383475,0.7494037620052487,71211
2,passive,smt,align_recenter,6.846833653104432,0.7690265545330393,71211
3,passive,smt,align_recenter_rescale,6.51391498719699,0.8107544928381014,71211
4,passive,smt,align_procrustes_paired,4.993420395441615,0.8792644342162202,71211
5,passive,smt,dummy,15.780820189274449,0.0,71211
0,passive,smt,no_alignment,6.4243120191611505,0.7823411111906937,65697
1,passive,smt,align_z_score,6.8019986872550104,0.7872114846367787,65697
2,passive,smt,align_recenter,6.85962709015361,0.7656100796499944,65697
3,passive,smt,align_recenter_rescale,8.104732205174644,0.6943317069059669,65697
