,task_source,task_target,method,mae,r2,random_state
1,passive,smt,align_z_score,4.620384102441689,0.8912500620853814,6265
2,passive,smt,align_recenter,4.496191603867725,0.905883978982846,6265
3,passive,smt,align_recenter_rescale,4.497560307374612,0.9042310643000678,6265
4,passive,smt,align_procrustes_paired,3.317494211581301,0.9478184140902347,6265
5,passive,smt,dummy,15.702018927444795,0.0,6265
0,passive,smt,no_alignment,4.354324615663267,0.9073403136697947,82386
1,passive,smt,align_z_score,4.617284338440747,0.8992328762974952,82386
2,passive,smt,align_recenter,4.340155040628863,0.9089079347940808,82386
3,passive,smt,align_recenter_rescale,4.462238083822245,0.9039487266562019,82386
4,passive,smt,align_procrustes_paired,3.5242638493267324,0.9424049874594888,82386
5,passive,smt,dummy,15.707287066246057,0.0,82386
0,passive,smt,no_alignment,4.452158323303849,0.9029368178933714,37194
1,passive,smt,align_z_score,4.44502427937822,0.9058974542097221,37194
2,passive,smt,align_recenter,4.320644827306807,0.9106955171715653,37194
3,passive,smt,align_recenter_rescale,4.4578177239670485,0.9056749106760276,37194
4,passive,smt,align_procrustes_paired,3.196374326914924,0.9536223544608314,37194
5,passive,smt,dummy,15.961561514195585,0.0,37194
0,passive,smt,no_alignment,4.376939588429924,0.9049359665916487,87498
1,passive,smt,align_z_score,4.492909691043538,0.8998560723477029,87498
2,passive,smt,align_recenter,4.375440922322066,0.909644621500889,87498
3,passive,smt,align_recenter_rescale,4.429838334843097,0.9056521001607905,87498
4,passive,smt,align_procrustes_paired,3.260747866541777,0.9493905263135457,87498
5,passive,smt,dummy,15.902712933753943,0.0,87498
0,passive,smt,no_alignment,4.323813855487961,0.9083074296716886,44131
1,passive,smt,align_z_score,4.339312419420275,0.908402927958635,44131
2,passive,smt,align_recenter,4.3076940138435065,0.9114047296293513,44131
3,passive,smt,align_recenter_rescale,4.398394740851645,0.9072891021844439,44131
4,passive,smt,align_procrustes_paired,3.16487164298302,0.9545962702935178,44131
5,passive,smt,dummy,15.820236593059938,0.0,44131
0,passive,smt,no_alignment,4.263987378224692,0.9050999523928237,60263
1,passive,smt,align_z_score,4.325779724785708,0.9050518111979179,60263
2,passive,smt,align_recenter,4.292278983495606,0.9085157037364107,60263
3,passive,smt,align_recenter_rescale,4.315902248964067,0.9069900250233378,60263
4,passive,smt,align_procrustes_paired,3.2357305281919126,0.9502471909539505,60263
5,passive,smt,dummy,15.674447949526815,0.0,60263
0,passive,smt,no_alignment,4.391131874376786,0.8955361635097474,16023
1,passive,smt,align_z_score,4.62307520615695,0.8901810438000595,16023
2,passive,smt,align_recenter,4.429325847184407,0.9015121953868508,16023
3,passive,smt,align_recenter_rescale,4.563694584284663,0.8979148781868475,16023
4,passive,smt,align_procrustes_paired,3.2647185255053386,0.9483237828198235,16023
5,passive,smt,dummy,15.811735015772873,0.0,16023
0,passive,smt,no_alignment,4.482976972890488,0.8971999308698573,41090
1,passive,smt,align_z_score,4.497530770044779,0.8973988920493835,41090
2,passive,smt,align_recenter,4.361832012930071,0.9037575329001609,41090
3,passive,smt,align_recenter_rescale,4.316502484535814,0.9070605705712833,41090
4,passive,smt,align_procrustes_paired,2.949036368312556,0.9588048221409445,41090
5,passive,smt,dummy,15.703927444794955,0.0,41090
0,passive,smt,no_alignment,4.364592157939576,0.9040985818288864,67221
1,passive,smt,align_z_score,4.387426446358625,0.9009055659778071,67221
2,passive,smt,align_recenter,4.459132139839585,0.903037156067787,67221
3,passive,smt,align_recenter_rescale,4.473635764115956,0.902265996145398,67221
4,passive,smt,align_procrustes_paired,3.1440691097579427,0.9545254858132571,67221
5,passive,smt,dummy,15.770157728706625,0.0,67221
0,passive,smt,no_alignment,4.252125555472928,0.9088025072002455,64820
1,passive,smt,align_z_score,4.2997580332426635,0.9095668991989114,64820
2,passive,smt,align_recenter,4.185573519502442,0.9147281888655981,64820
3,passive,smt,align_recenter_rescale,4.278686132613396,0.9112681970439009,64820
4,passive,smt,align_procrustes_paired,3.1196362845999466,0.9525197501307205,64820
5,passive,smt,dummy,15.844936908517347,0.0,64820
0,passive,smt,no_alignment,4.63004396731371,0.8942582051912518,769
1,passive,smt,align_z_score,4.716953496919141,0.8948315682569217,769
2,passive,smt,align_recenter,4.713675644563855,0.8972480216192579,769
3,passive,smt,align_recenter_rescale,4.808764272451089,0.8936355966011974,769
4,passive,smt,align_procrustes_paired,3.66932839161345,0.9407543854852632,769
5,passive,smt,dummy,15.825157728706625,0.0,769
0,passive,smt,no_alignment,4.576202383859023,0.8918427209354556,59735
1,passive,smt,align_z_score,4.462714618542249,0.8969106825930317,59735
2,passive,smt,align_recenter,4.255953899592681,0.9096673961485233,59735
3,passive,smt,align_recenter_rescale,4.386426003459841,0.9043942547433306,59735
4,passive,smt,align_procrustes_paired,3.394213361204398,0.946140030847536,59735
5,passive,smt,dummy,15.796246056782334,0.0,59735
0,passive,smt,no_alignment,4.813602273581453,0.8827008025166722,62955
1,passive,smt,align_z_score,4.944649464386388,0.8762078484859496,62955
2,passive,smt,align_recenter,4.5960060562745575,0.8974239148638471,62955
3,passive,smt,align_recenter_rescale,4.784840736363552,0.8884523842216225,62955
4,passive,smt,align_procrustes_paired,3.279045444917813,0.9482054759748537,62955
5,passive,smt,dummy,15.80493690851735,0.0,62955
0,passive,smt,no_alignment,4.202319617789214,0.9076577355637662,64925
1,passive,smt,align_z_score,4.380828883808382,0.9039520539468633,64925
2,passive,smt,align_recenter,4.1440907768944015,0.9149899871719385,64925
3,passive,smt,align_recenter_rescale,4.327138473829349,0.9086295784967993,64925
4,passive,smt,align_procrustes_paired,3.2743993098584028,0.9469209645391073,64925
5,passive,smt,dummy,15.705094637223972,0.0,64925
0,passive,smt,no_alignment,4.131945932842485,0.9114475463299649,67969
1,passive,smt,align_z_score,4.353999717377103,0.8885850118725013,67969
2,passive,smt,align_recenter,4.162103574023617,0.9185823485818154,67969
3,passive,smt,align_recenter_rescale,4.363929216906278,0.9111824710593956,67969
4,passive,smt,align_procrustes_paired,3.623254301719507,0.939799246907312,67969
5,passive,smt,dummy,15.718832807570974,0.0,67969
0,passive,smt,no_alignment,4.546613348296297,0.8972176356420147,5311
1,passive,smt,align_z_score,4.527742510241967,0.899640452047972,5311
2,passive,smt,align_recenter,4.439185897850965,0.9033200235989005,5311
3,passive,smt,align_recenter_rescale,4.720369507133056,0.8941392521990746,5311
4,passive,smt,align_procrustes_paired,3.0395904677450867,0.9554803201667499,5311
5,passive,smt,dummy,15.780615141955836,0.0,5311
0,passive,smt,no_alignment,4.6425034874420446,0.8899844732425578,83104
1,passive,smt,align_z_score,4.6500273875608755,0.8940882843111422,83104
2,passive,smt,align_recenter,4.539903833738238,0.9003940045219432,83104
3,passive,smt,align_recenter_rescale,4.655874187836536,0.8927447528345737,83104
4,passive,smt,align_procrustes_paired,3.0570321017213233,0.9563128811250635,83104
5,passive,smt,dummy,15.812602523659306,0.0,83104
0,passive,smt,no_alignment,4.619383477371191,0.8967575255204199,53707
1,passive,smt,align_z_score,4.621444411657291,0.8955241437106897,53707
2,passive,smt,align_recenter,4.530307582028983,0.9052245844869483,53707
3,passive,smt,align_recenter_rescale,4.699435582194217,0.8974665457025953,53707
4,passive,smt,align_procrustes_paired,3.410714082933572,0.944047171013236,53707
5,passive,smt,dummy,15.957192429022083,0.0,53707
0,passive,smt,no_alignment,4.308580694823544,0.9060013766038862,85305
1,passive,smt,align_z_score,4.405795895713429,0.9031134310954007,85305
2,passive,smt,align_recenter,4.27603611556235,0.9111188628094278,85305
3,passive,smt,align_recenter_rescale,4.3647353466644585,0.9081089261318349,85305
4,passive,smt,align_procrustes_paired,3.203314353782586,0.952047780398241,85305
5,passive,smt,dummy,15.88930599369085,0.0,85305
0,passive,smt,no_alignment,4.668155675163395,0.8964425304320622,28693
1,passive,smt,align_z_score,4.637581488347348,0.8981705240434834,28693
2,passive,smt,align_recenter,4.496692570082611,0.9038952585991245,28693
3,passive,smt,align_recenter_rescale,4.5966859824820485,0.9007758813909859,28693
4,passive,smt,align_procrustes_paired,3.1538461743002277,0.9547244236777883,28693
5,passive,smt,dummy,15.77947949526814,0.0,28693
0,passive,smt,no_alignment,4.00905737043344,0.9174528557641999,71932
1,passive,smt,align_z_score,4.333185854607591,0.9009301039639925,71932
2,passive,smt,align_recenter,3.972767318107672,0.922858330717561,71932
3,passive,smt,align_recenter_rescale,4.0946753945179175,0.9176465326505037,71932
4,passive,smt,align_procrustes_paired,3.1419962636530796,0.9539308968966466,71932
5,passive,smt,dummy,15.702917981072554,0.0,71932
0,passive,smt,no_alignment,4.3323024920849145,0.9077706890546068,93016
1,passive,smt,align_z_score,4.571703146375582,0.8966217163664298,93016
2,passive,smt,align_recenter,4.385603561547182,0.9063223827651868,93016
3,passive,smt,align_recenter_rescale,4.531543783895721,0.9040700480156406,93016
4,passive,smt,align_procrustes_paired,3.1798284506596532,0.9528902106304372,93016
5,passive,smt,dummy,16.044858044164037,0.0,93016
0,passive,smt,no_alignment,4.221105715217925,0.9052510367462036,25658
1,passive,smt,align_z_score,4.302891313452664,0.9045078507586298,25658
2,passive,smt,align_recenter,4.221841763088931,0.9100751241965118,25658
3,passive,smt,align_recenter_rescale,4.41659470787187,0.9031150157739904,25658
4,passive,smt,align_procrustes_paired,3.1330707396141944,0.9537727948487484,25658
5,passive,smt,dummy,15.906892744479494,0.0,25658
0,passive,smt,no_alignment,4.43478600697382,0.9008686003345332,84478
1,passive,smt,align_z_score,4.313559347926165,0.9058768416229918,84478
2,passive,smt,align_recenter,4.154909128561356,0.9151196768086279,84478
3,passive,smt,align_recenter_rescale,4.201867759849274,0.9146644506123978,84478
4,passive,smt,align_procrustes_paired,3.4005115341143877,0.9455792854066235,84478
5,passive,smt,dummy,15.850457413249211,0.0,84478
0,passive,smt,no_alignment,4.612883060661228,0.8908168490542524,18431
1,passive,smt,align_z_score,4.634317353648132,0.8893516686700628,18431
2,passive,smt,align_recenter,4.417236104893082,0.9052262984203393,18431
3,passive,smt,align_recenter_rescale,4.46194519603926,0.9023087390291722,18431
4,passive,smt,align_procrustes_paired,3.161847526300268,0.9520669569364223,18431
5,passive,smt,dummy,15.680189274447953,0.0,18431
0,passive,smt,no_alignment,4.079061576760082,0.919817895940275,2747
1,passive,smt,align_z_score,4.23653502699143,0.9019166329416302,2747
2,passive,smt,align_recenter,4.090528353484706,0.9210243366601714,2747
3,passive,smt,align_recenter_rescale,4.1709892318904,0.9183431228077534,2747
4,passive,smt,align_procrustes_paired,3.0636136271938192,0.9580374665919023,2747
5,passive,smt,dummy,15.856687697160883,0.0,2747
0,passive,smt,no_alignment,4.05520021031974,0.9213652940570183,59150
1,passive,smt,align_z_score,4.298394584365233,0.9138274229215289,59150
2,passive,smt,align_recenter,3.9096247270345104,0.9282314820123186,59150
3,passive,smt,align_recenter_rescale,4.007682178025547,0.9253035438238841,59150
4,passive,smt,align_procrustes_paired,3.401907338164274,0.9473702086123396,59150
5,passive,smt,dummy,15.714731861198738,0.0,59150
0,passive,smt,no_alignment,4.1726573311672865,0.912203953000332,65725
1,passive,smt,align_z_score,4.2209085850541,0.9088412063081494,65725
2,passive,smt,align_recenter,4.026432424756125,0.9193266630261571,65725
3,passive,smt,align_recenter_rescale,4.292922161811049,0.9094439241249128,65725
4,passive,smt,align_procrustes_paired,2.848875676056609,0.959075511424546,65725
5,passive,smt,dummy,15.715914826498421,0.0,65725
0,passive,smt,no_alignment,4.3782375063735035,0.8978402016180287,84654
1,passive,smt,align_z_score,4.459031816713519,0.898482709793078,84654
2,passive,smt,align_recenter,4.277079188817324,0.908850670627815,84654
3,passive,smt,align_recenter_rescale,4.449888973968246,0.9007093973524799,84654
4,passive,smt,align_procrustes_paired,3.009477952729594,0.9543551024042882,84654
5,passive,smt,dummy,15.79192429022082,0.0,84654
0,passive,smt,no_alignment,4.28630923557157,0.906585685827922,35773
1,passive,smt,align_z_score,4.46477882659265,0.8940840767166985,35773
2,passive,smt,align_recenter,4.196779691050838,0.9103807026594712,35773
3,passive,smt,align_recenter_rescale,4.3821258339106945,0.9053871286319943,35773
4,passive,smt,align_procrustes_paired,2.9675006817564293,0.9569768882130333,35773
5,passive,smt,dummy,15.674353312302838,0.0,35773
0,passive,smt,no_alignment,4.517642549991462,0.9015508388354431,67435
1,passive,smt,align_z_score,4.667576039162587,0.8888357100948937,67435
2,passive,smt,align_recenter,4.476221575375149,0.9035898851116141,67435
3,passive,smt,align_recenter_rescale,4.652767268529431,0.89650081817426,67435
4,passive,smt,align_procrustes_paired,2.9397173507643535,0.9589074634425765,67435
5,passive,smt,dummy,15.852791798107255,0.0,67435
0,passive,smt,no_alignment,4.714597166770743,0.8911009380662901,56886
1,passive,smt,align_z_score,4.617729851490671,0.8928488989561736,56886
2,passive,smt,align_recenter,4.586564086987537,0.8938256615881282,56886
3,passive,smt,align_recenter_rescale,4.746462713223483,0.8899257366680422,56886
4,passive,smt,align_procrustes_paired,3.422960595471491,0.9491748865647535,56886
5,passive,smt,dummy,15.781056782334383,0.0,56886
0,passive,smt,no_alignment,4.471176597209719,0.9038164332774947,66803
1,passive,smt,align_z_score,4.402773593294053,0.9055904629019682,66803
2,passive,smt,align_recenter,4.360625471454415,0.9091175631588754,66803
3,passive,smt,align_recenter_rescale,4.320544513211988,0.9102475440482178,66803
4,passive,smt,align_procrustes_paired,3.1629691835001283,0.9536638582972087,66803
5,passive,smt,dummy,15.910820189274446,0.0,66803
0,passive,smt,no_alignment,4.811673927707147,0.8866433611939508,31551
1,passive,smt,align_z_score,4.704069844095822,0.8882901130752905,31551
2,passive,smt,align_recenter,4.757173141520438,0.89165573864599,31551
3,passive,smt,align_recenter_rescale,4.851838736275829,0.8889638761474263,31551
4,passive,smt,align_procrustes_paired,3.1538214409517495,0.9522795541564243,31551
5,passive,smt,dummy,15.64255520504732,0.0,31551
0,passive,smt,no_alignment,4.267133830183131,0.9074043908496875,11394
1,passive,smt,align_z_score,4.273152611286126,0.904645086584526,11394
2,passive,smt,align_recenter,4.2400775819727405,0.9149093822153291,11394
3,passive,smt,align_recenter_rescale,4.402477334683272,0.9074955545787307,11394
4,passive,smt,align_procrustes_paired,3.238737715197545,0.9484570582539681,11394
5,passive,smt,dummy,15.691719242902208,0.0,11394
0,passive,smt,no_alignment,4.1376042307489325,0.9144819487058317,69092
1,passive,smt,align_z_score,4.203049545306171,0.9121380608587961,69092
2,passive,smt,align_recenter,4.185236793372156,0.9137951974275254,69092
3,passive,smt,align_recenter_rescale,4.258023794275655,0.9115286779553113,69092
4,passive,smt,align_procrustes_paired,3.007752915661871,0.9564531587167857,69092
5,passive,smt,dummy,15.817444794952682,0.0,69092
0,passive,smt,no_alignment,4.458347724846103,0.9018381515938322,3890
1,passive,smt,align_z_score,4.555549676367827,0.8949062033804349,3890
2,passive,smt,align_recenter,4.199901779162759,0.9129207095997692,3890
3,passive,smt,align_recenter_rescale,4.328318224659282,0.9097080157101967,3890
4,passive,smt,align_procrustes_paired,3.4259028312551543,0.9449688183497367,3890
5,passive,smt,dummy,15.645741324921135,0.0,3890
0,passive,smt,no_alignment,4.506751295858271,0.903361308457837,41606
1,passive,smt,align_z_score,4.458299560502476,0.9069361821226315,41606
2,passive,smt,align_recenter,4.224407272342666,0.9148257588706826,41606
3,passive,smt,align_recenter_rescale,4.238590835958782,0.9134791617049287,41606
4,passive,smt,align_procrustes_paired,3.2990438205507915,0.9494315193901041,41606
5,passive,smt,dummy,15.80083596214511,0.0,41606
0,passive,smt,no_alignment,4.37582192554641,0.9094357073739845,96276
1,passive,smt,align_z_score,4.460098605635282,0.9060081614495351,96276
2,passive,smt,align_recenter,4.2477856669309455,0.9157862859573164,96276
3,passive,smt,align_recenter_rescale,4.3609111920647585,0.9120619938140955,96276
4,passive,smt,align_procrustes_paired,3.326097168647365,0.9472656334626987,96276
5,passive,smt,dummy,15.82089905362776,0.0,96276
0,passive,smt,no_alignment,4.3452364365861476,0.9102690542091366,80038
1,passive,smt,align_z_score,4.4190110480118,0.9027075382511316,80038
2,passive,smt,align_recenter,4.239548638518576,0.9123392773125599,80038
3,passive,smt,align_recenter_rescale,4.347611145604286,0.910196028355856,80038
4,passive,smt,align_procrustes_paired,3.3410157297322653,0.9484406932782679,80038
5,passive,smt,dummy,15.814384858044164,0.0,80038
0,passive,smt,no_alignment,4.433427959752699,0.9006993509617077,87313
1,passive,smt,align_z_score,4.522230327376946,0.8959997915735833,87313
2,passive,smt,align_recenter,4.427037217048636,0.9045899010108365,87313
3,passive,smt,align_recenter_rescale,4.537075513503754,0.8993813735107767,87313
4,passive,smt,align_procrustes_paired,3.672846555224051,0.9402561643903515,87313
5,passive,smt,dummy,15.772996845425865,0.0,87313
0,passive,smt,no_alignment,4.343099615644283,0.9104580088456516,10627
1,passive,smt,align_z_score,4.299402368372088,0.9055518490176926,10627
2,passive,smt,align_recenter,4.249277489762416,0.9178921200507559,10627
3,passive,smt,align_recenter_rescale,4.461726561228822,0.911904864379204,10627
4,passive,smt,align_procrustes_paired,2.9523131256501,0.9607452280126954,10627
5,passive,smt,dummy,15.741813880126182,0.0,10627
0,passive,smt,no_alignment,4.471062372343797,0.8975265627161441,8792
1,passive,smt,align_z_score,4.585324425470296,0.8884180503915988,8792
2,passive,smt,align_recenter,4.341015389401599,0.9082951987478859,8792
3,passive,smt,align_recenter_rescale,4.4650152015277556,0.9039223878231779,8792
4,passive,smt,align_procrustes_paired,3.472593338211367,0.9459277153541702,8792
5,passive,smt,dummy,15.963501577287067,0.0,8792
0,passive,smt,no_alignment,4.352176624915395,0.9044438811887943,73969
1,passive,smt,align_z_score,4.5130380228015845,0.8917396398002588,73969
2,passive,smt,align_recenter,4.455495831827744,0.9038348172093067,73969
3,passive,smt,align_recenter_rescale,4.647933469264236,0.8970932019316487,73969
4,passive,smt,align_procrustes_paired,2.98375874900652,0.9584363383676033,73969
5,passive,smt,dummy,15.538044164037853,0.0,73969
0,passive,smt,no_alignment,4.481128228264576,0.9026532552139429,43001
1,passive,smt,align_z_score,4.404474544091683,0.9040909074395324,43001
2,passive,smt,align_recenter,4.561224705785686,0.900064546482913,43001
3,passive,smt,align_recenter_rescale,4.65988923283815,0.8989529355756414,43001
4,passive,smt,align_procrustes_paired,3.1012984754044064,0.9537588006688856,43001
5,passive,smt,dummy,15.5006309148265,0.0,43001
0,passive,smt,no_alignment,4.636736971198209,0.8996723148106855,76552
1,passive,smt,align_z_score,4.717995498372589,0.8948943653862973,76552
2,passive,smt,align_recenter,4.452302686125361,0.9072789544934345,76552
3,passive,smt,align_recenter_rescale,4.556720564148203,0.904622055884043,76552
4,passive,smt,align_procrustes_paired,2.9456615777654127,0.9586603962932599,76552
5,passive,smt,dummy,15.66082018927445,0.0,76552
0,passive,smt,no_alignment,4.337130116538127,0.9030477744537216,23897
1,passive,smt,align_z_score,4.516428830241272,0.8955899948600455,23897
2,passive,smt,align_recenter,4.339266902398595,0.9088159308895897,23897
3,passive,smt,align_recenter_rescale,4.519875733597422,0.9014404862569168,23897
4,passive,smt,align_procrustes_paired,3.464831704224619,0.9426131798613577,23897
5,passive,smt,dummy,15.793201892744479,0.0,23897
0,passive,smt,no_alignment,4.2003872750627185,0.9118286837846383,68148
1,passive,smt,align_z_score,4.372774281382322,0.9025006815829442,68148
2,passive,smt,align_recenter,4.056747323304306,0.9213530558503316,68148
3,passive,smt,align_recenter_rescale,4.2775781822081,0.9149935027719321,68148
4,passive,smt,align_procrustes_paired,3.481062075224351,0.9428449548005219,68148
5,passive,smt,dummy,15.843343848580442,0.0,68148
0,passive,smt,no_alignment,4.380133971681191,0.9052810577280068,23483
1,passive,smt,align_z_score,4.403151601032767,0.902362171911441,23483
2,passive,smt,align_recenter,4.264926834517503,0.9137032002180963,23483
3,passive,smt,align_recenter_rescale,4.422302070797473,0.9086066959818154,23483
4,passive,smt,align_procrustes_paired,3.1063547996913994,0.9554704272308904,23483
5,passive,smt,dummy,15.72621451104101,0.0,23483
0,passive,smt,no_alignment,4.200262591751763,0.9138444532159824,48555
1,passive,smt,align_z_score,4.310650400554515,0.9078296287891732,48555
2,passive,smt,align_recenter,4.324622704115334,0.9075715948385046,48555
3,passive,smt,align_recenter_rescale,4.412558023406619,0.9041905152210314,48555
4,passive,smt,align_procrustes_paired,3.0393463476267693,0.9543479736757745,48555
5,passive,smt,dummy,15.898611987381706,0.0,48555
0,passive,smt,no_alignment,4.450300208468089,0.9031789657086311,17159
1,passive,smt,align_z_score,4.63918902887155,0.8973696133769292,17159
2,passive,smt,align_recenter,4.527531102853684,0.9050155231299745,17159
3,passive,smt,align_recenter_rescale,4.567812132758545,0.9031371052902787,17159
4,passive,smt,align_procrustes_paired,3.090830726659183,0.95496625647443,17159
5,passive,smt,dummy,15.72140378548896,0.0,17159
0,passive,smt,no_alignment,4.5793025078855685,0.8930493055387835,80077
1,passive,smt,align_z_score,4.325263449240397,0.9001117868305678,80077
2,passive,smt,align_recenter,4.368388589772316,0.9054596529820405,80077
3,passive,smt,align_recenter_rescale,4.557906004029911,0.8998028063557038,80077
4,passive,smt,align_procrustes_paired,3.1822002197998303,0.9500022639212122,80077
5,passive,smt,dummy,15.840378548895897,0.0,80077
0,passive,smt,no_alignment,4.33686681095738,0.9017449907237308,35920
1,passive,smt,align_z_score,4.2364108528217415,0.9064988263263902,35920
2,passive,smt,align_recenter,4.240160684383635,0.9086069132651051,35920
3,passive,smt,align_recenter_rescale,4.42911912896807,0.9022391213967682,35920
4,passive,smt,align_procrustes_paired,3.171457125503628,0.9533385665186476,35920
5,passive,smt,dummy,15.781246056782333,0.0,35920
0,passive,smt,no_alignment,4.876740817807791,0.882457291393353,92067
1,passive,smt,align_z_score,4.868594266151125,0.8814976497087137,92067
2,passive,smt,align_recenter,4.6556099949509155,0.8949547675327508,92067
3,passive,smt,align_recenter_rescale,4.810874627462005,0.8900790519077559,92067
4,passive,smt,align_procrustes_paired,2.869729169579024,0.9564862842100402,92067
5,passive,smt,dummy,15.84476340694006,0.0,92067
0,passive,smt,no_alignment,4.3970445194598256,0.9052822800113606,67121
1,passive,smt,align_z_score,4.234544143351452,0.9114331705512966,67121
2,passive,smt,align_recenter,4.213065153599261,0.9148909009048292,67121
3,passive,smt,align_recenter_rescale,4.420169014631922,0.9086921433055771,67121
4,passive,smt,align_procrustes_paired,3.425035511802398,0.9471893039192878,67121
5,passive,smt,dummy,15.724589905362775,0.0,67121
0,passive,smt,no_alignment,4.286364412230059,0.9090441808000304,69479
1,passive,smt,align_z_score,4.456756370141244,0.8956043788353742,69479
2,passive,smt,align_recenter,4.337220274604781,0.9101519171567959,69479
3,passive,smt,align_recenter_rescale,4.596727948529669,0.901376962943284,69479
4,passive,smt,align_procrustes_paired,3.0516160193833,0.9543205160612639,69479
5,passive,smt,dummy,15.695031545741328,0.0,69479
0,passive,smt,no_alignment,4.463088124176545,0.9012332606366439,89475
1,passive,smt,align_z_score,4.554341782248906,0.8914115854319904,89475
2,passive,smt,align_recenter,4.491669269954648,0.9024851993252012,89475
3,passive,smt,align_recenter_rescale,4.618948965927695,0.8994109594511573,89475
4,passive,smt,align_procrustes_paired,3.32002273921966,0.9488886053226422,89475
5,passive,smt,dummy,16.03048895899054,0.0,89475
0,passive,smt,no_alignment,4.268448674493308,0.9074278986612027,19457
1,passive,smt,align_z_score,4.424505410360978,0.8979336457519185,19457
2,passive,smt,align_recenter,4.290515757758273,0.9074201078358302,19457
3,passive,smt,align_recenter_rescale,4.511302540448834,0.9006753023255613,19457
4,passive,smt,align_procrustes_paired,3.496173808217944,0.9398357494319987,19457
5,passive,smt,dummy,15.712791798107256,0.0,19457
0,passive,smt,no_alignment,4.441536454728549,0.8990595357509583,66557
1,passive,smt,align_z_score,4.709569340404568,0.8920888075055162,66557
2,passive,smt,align_recenter,4.467200760254618,0.9023397623695256,66557
3,passive,smt,align_recenter_rescale,4.512333675753643,0.9016791124282999,66557
4,passive,smt,align_procrustes_paired,3.7125809948645316,0.9342987283045109,66557
5,passive,smt,dummy,15.627192429022081,0.0,66557
0,passive,smt,no_alignment,4.4152797723671195,0.9029254230099265,77189
1,passive,smt,align_z_score,4.344211133032079,0.9087478911349894,77189
2,passive,smt,align_recenter,4.336616752710672,0.9117655284944659,77189
3,passive,smt,align_recenter_rescale,4.491353673585231,0.9055951538141856,77189
4,passive,smt,align_procrustes_paired,3.2979652320299313,0.9445081758660189,77189
5,passive,smt,dummy,15.863990536277603,0.0,77189
0,passive,smt,no_alignment,4.2490844286017655,0.9078567430306154,78953
1,passive,smt,align_z_score,4.178217281103598,0.9119575611028226,78953
2,passive,smt,align_recenter,4.041182583772005,0.9193093165591165,78953
3,passive,smt,align_recenter_rescale,4.152176925663699,0.9161933648165966,78953
4,passive,smt,align_procrustes_paired,3.314985402352816,0.9500632731169129,78953
5,passive,smt,dummy,15.81328075709779,0.0,78953
0,passive,smt,no_alignment,4.425575839831163,0.900647595483788,52995
1,passive,smt,align_z_score,4.558488093022699,0.8982685864725447,52995
2,passive,smt,align_recenter,4.36449811214637,0.909643553048805,52995
3,passive,smt,align_recenter_rescale,4.471500446775173,0.9051517730835006,52995
4,passive,smt,align_procrustes_paired,3.0165338181286994,0.9585846526994322,52995
5,passive,smt,dummy,15.87146687697161,0.0,52995
0,passive,smt,no_alignment,4.340451787934493,0.9082953510153674,40757
1,passive,smt,align_z_score,4.385897421441823,0.9045210094197198,40757
2,passive,smt,align_recenter,4.349990491216482,0.9088823492456005,40757
3,passive,smt,align_recenter_rescale,4.512953438560643,0.9032604735117553,40757
4,passive,smt,align_procrustes_paired,3.046610701085453,0.9562711502070055,40757
5,passive,smt,dummy,15.553753943217666,0.0,40757
0,passive,smt,no_alignment,4.6042541758871085,0.897256623129677,9692
1,passive,smt,align_z_score,4.740493937955957,0.8928777219677959,9692
2,passive,smt,align_recenter,4.467408603159005,0.9056290478864417,9692
3,passive,smt,align_recenter_rescale,4.527470914755105,0.9026063555002216,9692
4,passive,smt,align_procrustes_paired,3.2084878557411547,0.9493506543878542,9692
5,passive,smt,dummy,15.766261829652995,0.0,9692
0,passive,smt,no_alignment,4.64006810587316,0.8934241600639679,45758
1,passive,smt,align_z_score,4.652217585922072,0.8922844367256471,45758
2,passive,smt,align_recenter,4.50344822066847,0.9058913236424186,45758
3,passive,smt,align_recenter_rescale,4.646505794430715,0.9013148324884802,45758
4,passive,smt,align_procrustes_paired,3.2228945506930198,0.9521852494256747,45758
5,passive,smt,dummy,15.807129337539434,0.0,45758
0,passive,smt,no_alignment,4.177082757594628,0.9140690320939058,72409
1,passive,smt,align_z_score,4.159863415883368,0.9172850224561001,72409
2,passive,smt,align_recenter,3.909062821164096,0.9204458790902427,72409
3,passive,smt,align_recenter_rescale,4.05434594190826,0.9174199590974187,72409
4,passive,smt,align_procrustes_paired,3.0547955775308764,0.9542904320581886,72409
5,passive,smt,dummy,15.687933753943216,0.0,72409
0,passive,smt,no_alignment,4.704659654291099,0.8931837540836304,71211
1,passive,smt,align_z_score,4.959061767074394,0.8828915279890761,71211
2,passive,smt,align_recenter,4.809588777565553,0.8931247767736133,71211
3,passive,smt,align_recenter_rescale,4.906546802668037,0.8884527872828155,71211
4,passive,smt,align_procrustes_paired,3.228655073585159,0.950860685154178,71211
5,passive,smt,dummy,15.780820189274449,0.0,71211
0,passive,smt,no_alignment,4.382220816561445,0.9017152001432802,65697
1,passive,smt,align_z_score,4.434632803068352,0.8997579458425844,65697
2,passive,smt,align_recenter,4.320236364346486,0.9060971871483094,65697
3,passive,smt,align_recenter_rescale,4.465615269778454,0.9014972494788662,65697
4,passive,smt,align_procrustes_paired,3.2349842652793415,0.9508109064437705,65697
5,passive,smt,dummy,15.698186119873817,0.0,65697
0,passive,smt,no_alignment,4.543783928225825,0.8999222834877124,37065
