,scenario,parameter,method,mae,r2,random_state
19,Rotation,0.5,align_procrustes,0.0033222591379578463,0.9999889625942319,6235
20,Rotation,0.5,dummy,1.0,0.0,6235
21,Rotation,0.75,no_alignment,1.1418155867538162,-0.26872850586217245,6235
22,Rotation,0.75,align_z_score,2.0726412709267876,-2.671976612168825,6235
23,Rotation,0.75,align_recenter,1.1032910147656831,-0.21855674414278936,6235
24,Rotation,0.75,align_recenter_rescale,1.1032910147656274,-0.2185567441427161,6235
25,Rotation,0.75,align_procrustes_paired,0.0003335003935554794,0.9999998906389975,6235
26,Rotation,0.75,align_procrustes,0.04277180142588089,0.9982282047149604,6235
27,Rotation,0.75,dummy,1.0,0.0,6235
28,Rotation,1.0,no_alignment,1.218203586433955,-0.4616515785176545,6235
29,Rotation,1.0,align_z_score,2.0834593818657074,-2.757454752572729,6235
30,Rotation,1.0,align_recenter,1.21156938050441,-0.4577796253934434,6235
31,Rotation,1.0,align_recenter_rescale,1.2115693805043726,-0.45777962539331507,6235
32,Rotation,1.0,align_procrustes_paired,0.000333500393520804,0.9999998906389976,6235
33,Rotation,1.0,align_procrustes,1.3304185505946031,-0.7687500713167914,6235
34,Rotation,1.0,dummy,1.0,0.0,6235
0,Rotation,0.0,no_alignment,0.00032729924692176664,0.9999998927836997,5486
1,Rotation,0.0,align_z_score,0.07098327133702632,0.9951618899299498,5486
2,Rotation,0.0,align_recenter,0.0003272992469219761,0.9999998927836997,5486
3,Rotation,0.0,align_recenter_rescale,0.00032729924692208166,0.9999998927836997,5486
4,Rotation,0.0,align_procrustes_paired,0.00032729924692167367,0.9999998927836997,5486
5,Rotation,0.0,align_procrustes,0.0033285629594956433,0.999988962594232,5486
6,Rotation,0.0,dummy,1.0,0.0,5486
7,Rotation,0.25,no_alignment,0.7675175850495144,0.4488345677260953,5486
8,Rotation,0.25,align_z_score,0.5917680779893869,0.6534716660090195,5486
9,Rotation,0.25,align_recenter,0.4612303143171972,0.7965519632689394,5486
10,Rotation,0.25,align_recenter_rescale,0.461230314317234,0.7965519632689122,5486
11,Rotation,0.25,align_procrustes_paired,0.00032729924748895015,0.9999998927836994,5486
12,Rotation,0.25,align_procrustes,0.0033285629594931115,0.999988962594232,5486
13,Rotation,0.25,dummy,1.0,0.0,5486
14,Rotation,0.5,no_alignment,0.8206787380005326,0.33079083364807704,5486
15,Rotation,0.5,align_z_score,1.4673059351052091,-0.8663659704332636,5486
16,Rotation,0.5,align_recenter,0.7597626674892176,0.4361095304793401,5486
17,Rotation,0.5,align_recenter_rescale,0.7597626674892765,0.43610953047925793,5486
18,Rotation,0.5,align_procrustes_paired,0.0003272992472620269,0.9999998927836994,5486
19,Rotation,0.5,align_procrustes,0.0033285629595117988,0.999988962594232,5486
20,Rotation,0.5,dummy,1.0,0.0,5486
21,Rotation,0.75,no_alignment,1.181978455681438,-0.29235551268809057,5486
22,Rotation,0.75,align_z_score,1.7597359636338497,-1.5511315226682454,5486
23,Rotation,0.75,align_recenter,0.9991311613573277,0.056030712712612285,5486
24,Rotation,0.75,align_recenter_rescale,0.9991311613573979,0.056030712712463626,5486
25,Rotation,0.75,align_procrustes_paired,0.0003272992471228549,0.9999998927836997,5486
26,Rotation,0.75,align_procrustes,0.2071294427621782,0.9612876521678827,5486
27,Rotation,0.75,dummy,1.0,0.0,5486
28,Rotation,1.0,no_alignment,1.9716782895420966,-2.0347152171445013,5486
29,Rotation,1.0,align_z_score,2.2260734269308906,-2.808779283524331,5486
30,Rotation,1.0,align_recenter,1.0921029174931598,-0.1476863348872297,5486
31,Rotation,1.0,align_recenter_rescale,1.092102917493257,-0.14768633488745175,5486
32,Rotation,1.0,align_procrustes_paired,0.0003272992471949636,0.9999998927836996,5486
33,Rotation,1.0,align_procrustes,0.7158298292448856,0.5386517846620054,5486
34,Rotation,1.0,dummy,1.0,0.0,5486
0,Rotation,0.0,no_alignment,0.00033841936071349983,0.9999998899335875,7099
1,Rotation,0.0,align_z_score,0.06732960803810084,0.9956452659508036,7099
2,Rotation,0.0,align_recenter,0.00033841936071334197,0.9999998899335875,7099
3,Rotation,0.0,align_recenter_rescale,0.0003384193607131001,0.9999998899335875,7099
4,Rotation,0.0,align_procrustes_paired,0.0003384193607128693,0.9999998899335875,7099
5,Rotation,0.0,align_procrustes,0.0033326416018597403,0.9999889625942321,7099
6,Rotation,0.0,dummy,1.0,0.0,7099
7,Rotation,0.25,no_alignment,0.6450338319047636,0.6088470534106226,7099
8,Rotation,0.25,align_z_score,1.5876164392420384,-0.8940957019179863,7099
9,Rotation,0.25,align_recenter,0.44360739501209284,0.8077753065777575,7099
10,Rotation,0.25,align_recenter_rescale,0.44360739501218416,0.8077753065776936,7099
11,Rotation,0.25,align_procrustes_paired,0.00033841936096891005,0.9999998899335872,7099
12,Rotation,0.25,align_procrustes,0.0033326416019004127,0.9999889625942321,7099
13,Rotation,0.25,dummy,1.0,0.0,7099
14,Rotation,0.5,no_alignment,1.713649324867072,-1.2342389422639184,7099
15,Rotation,0.5,align_z_score,2.175013435824315,-2.766976654256244,7099
16,Rotation,0.5,align_recenter,0.8102880833004572,0.34229035008391795,7099
17,Rotation,0.5,align_recenter_rescale,0.810288083300576,0.34229035008376385,7099
18,Rotation,0.5,align_procrustes_paired,0.00033841936148319886,0.9999998899335869,7099
19,Rotation,0.5,align_procrustes,0.00333264160185809,0.9999889625942321,7099
20,Rotation,0.5,dummy,1.0,0.0,7099
21,Rotation,0.75,no_alignment,1.6261909341798757,-1.122106982728241,7099
22,Rotation,0.75,align_z_score,2.1575505412953673,-3.0617382107209776,7099
23,Rotation,0.75,align_recenter,0.9768863292065019,0.035530481526447555,7099
24,Rotation,0.75,align_recenter_rescale,0.976886329206602,0.035530481526271585,7099
25,Rotation,0.75,align_procrustes_paired,0.0003384193609482336,0.9999998899335872,7099
26,Rotation,0.75,align_procrustes,0.38227831024308767,0.8555865775621901,7099
27,Rotation,0.75,dummy,1.0,0.0,7099
28,Rotation,1.0,no_alignment,1.736469713834709,-1.4270660681595095,7099
29,Rotation,1.0,align_z_score,3.08651602302355,-6.0099402937502004,7099
30,Rotation,1.0,align_recenter,1.0307990204218211,-0.040536675960376245,7099
31,Rotation,1.0,align_recenter_rescale,1.0307990204218256,-0.040536675960388235,7099
32,Rotation,1.0,align_procrustes_paired,0.00033841936092167575,0.9999998899335872,7099
33,Rotation,1.0,align_procrustes,0.6840181982698936,0.5574431393917707,7099
34,Rotation,1.0,dummy,1.0,0.0,7099
0,Rotation,0.0,no_alignment,0.00034953790670860324,0.9999998774572174,9670
1,Rotation,0.0,align_z_score,0.08245518378726079,0.9931406738936168,9670
2,Rotation,0.0,align_recenter,0.00034953790670705197,0.9999998774572174,9670
3,Rotation,0.0,align_recenter_rescale,0.00034953790670837697,0.9999998774572174,9670
4,Rotation,0.0,align_procrustes_paired,0.0003495379067084441,0.9999998774572174,9670
5,Rotation,0.0,align_procrustes,0.0033282507492070857,0.9999889625942318,9670
6,Rotation,0.0,dummy,1.0,0.0,9670
7,Rotation,0.25,no_alignment,1.4470847754171021,-0.518984359429006,9670
8,Rotation,0.25,align_z_score,0.7500299812153083,0.41945071076662255,9670
9,Rotation,0.25,align_recenter,0.3040990403376898,0.9033580247209364,9670
10,Rotation,0.25,align_recenter_rescale,0.3040990403371848,0.9033580247212591,9670
11,Rotation,0.25,align_procrustes_paired,0.00034953790611756826,0.9999998774572179,9670
12,Rotation,0.25,align_procrustes,0.003328250750468071,0.9999889625942321,9670
13,Rotation,0.25,dummy,1.0,0.0,9670
14,Rotation,0.5,no_alignment,2.0439909169936747,-2.193668323194335,9670
15,Rotation,0.5,align_z_score,3.1333642546676157,-6.2365002363565525,9670
16,Rotation,0.5,align_recenter,0.7545599164359041,0.41856712707807053,9670
17,Rotation,0.5,align_recenter_rescale,0.7545599164359746,0.41856712707799126,9670
18,Rotation,0.5,align_procrustes_paired,0.0003495379064986286,0.9999998774572177,9670
19,Rotation,0.5,align_procrustes,0.0033282507504918887,0.9999889625942321,9670
20,Rotation,0.5,dummy,1.0,0.0,9670
21,Rotation,0.75,no_alignment,1.1214756638225756,-0.2360444427702304,9670
22,Rotation,0.75,align_z_score,3.868360311114633,-9.791046821214007,9670
23,Rotation,0.75,align_recenter,1.0431161953362653,-0.1000447714920416,9670
24,Rotation,0.75,align_recenter_rescale,1.0431161953364216,-0.10004477149230318,9670
25,Rotation,0.75,align_procrustes_paired,0.0003495379075283437,0.9999998774572169,9670
26,Rotation,0.75,align_procrustes,0.6380160830789648,0.5903077778220596,9670
27,Rotation,0.75,dummy,1.0,0.0,9670
28,Rotation,1.0,no_alignment,1.6120074725698692,-1.2925932454997642,9670
29,Rotation,1.0,align_z_score,4.900627733605575,-15.168705279608698,9670
30,Rotation,1.0,align_recenter,1.1900165830024558,-0.4174587487400989,9670
31,Rotation,1.0,align_recenter_rescale,1.1900165830025733,-0.4174587487402932,9670
32,Rotation,1.0,align_procrustes_paired,0.0003495379071183331,0.9999998774572171,9670
33,Rotation,1.0,align_procrustes,0.7982833339064066,0.3652178313934087,9670
34,Rotation,1.0,dummy,1.0,0.0,9670
0,Rotation,0.0,no_alignment,0.0004149705866051359,0.9999998291281001,775
1,Rotation,0.0,align_z_score,0.02988654695419718,0.9991045945409445,775
2,Rotation,0.0,align_recenter,0.00041497058660507237,0.9999998291281001,775
3,Rotation,0.0,align_recenter_rescale,0.00041497058660505237,0.9999998291281001,775
4,Rotation,0.0,align_procrustes_paired,0.00041497058660565903,0.9999998291281001,775
5,Rotation,0.0,align_procrustes,0.0033222591366473203,0.999988962594232,775
6,Rotation,0.0,dummy,1.0,0.0,775
7,Rotation,0.25,no_alignment,0.5319925307398788,0.7370033382551858,775
8,Rotation,0.25,align_z_score,0.7169568958748463,0.5356201765983051,775
9,Rotation,0.25,align_recenter,0.2546933558194545,0.9327440465564509,775
10,Rotation,0.25,align_recenter_rescale,0.25469335581952457,0.9327440465564193,775
11,Rotation,0.25,align_procrustes_paired,0.0004149705869948717,0.9999998291280999,775
12,Rotation,0.25,align_procrustes,0.0033222591366519473,0.999988962594232,775
13,Rotation,0.25,dummy,1.0,0.0,775
14,Rotation,0.5,no_alignment,0.7766120210239014,0.39573835676050373,775
15,Rotation,0.5,align_z_score,0.7896413169447639,0.3606749564233458,775
16,Rotation,0.5,align_recenter,0.5291288768232199,0.7124320079823505,775
17,Rotation,0.5,align_recenter_rescale,0.5291288768232927,0.7124320079822768,775
18,Rotation,0.5,align_procrustes_paired,0.0004149705864291312,0.9999998291281003,775
19,Rotation,0.5,align_procrustes,0.0033222591366457283,0.999988962594232,775
20,Rotation,0.5,dummy,1.0,0.0,775
21,Rotation,0.75,no_alignment,1.3252688654379654,-0.7050433978891915,775
22,Rotation,0.75,align_z_score,1.9248792980019986,-2.4343801252564017,775
23,Rotation,0.75,align_recenter,0.9804160014066337,0.016231849446354585,775
24,Rotation,0.75,align_recenter_rescale,0.9804160014066677,0.016231849446260105,775
25,Rotation,0.75,align_procrustes_paired,0.0004149705865897785,0.9999998291281001,775
26,Rotation,0.75,align_procrustes,0.3019084420053124,0.9053928848746089,775
27,Rotation,0.75,dummy,1.0,0.0,775
28,Rotation,1.0,no_alignment,1.8121222781875452,-2.028917044913024,775
29,Rotation,1.0,align_z_score,2.8869546655914378,-5.807965115346541,775
30,Rotation,1.0,align_recenter,1.0688023340813078,-0.14096996824557295,775
31,Rotation,1.0,align_recenter_rescale,1.068802334081325,-0.14096996824563024,775
32,Rotation,1.0,align_procrustes_paired,0.00041497058661463726,0.9999998291281004,775
33,Rotation,1.0,align_procrustes,0.8277499254216817,0.2741104711396727,775
34,Rotation,1.0,dummy,1.0,0.0,775
0,Rotation,0.0,no_alignment,0.0003251596345811669,0.9999998951885962,8226
1,Rotation,0.0,align_z_score,0.02411160867556388,0.9994525214860617,8226
2,Rotation,0.0,align_recenter,0.00032515963458113075,0.9999998951885962,8226
3,Rotation,0.0,align_recenter_rescale,0.0003251596345814233,0.9999998951885962,8226
4,Rotation,0.0,align_procrustes_paired,0.0003251596345810514,0.9999998951885962,8226
5,Rotation,0.0,align_procrustes,0.003331848961810702,0.9999889625942316,8226
6,Rotation,0.0,dummy,1.0,0.0,8226
7,Rotation,0.25,no_alignment,0.5987603851708762,0.5867212242086379,8226
8,Rotation,0.25,align_z_score,1.010010918047147,0.15080844152049133,8226
9,Rotation,0.25,align_recenter,0.4314700115113013,0.8096120699490835,8226
10,Rotation,0.25,align_recenter_rescale,0.4314700115112641,0.8096120699490827,8226
11,Rotation,0.25,align_procrustes_paired,0.0003251596347526195,0.999999895188596,8226
12,Rotation,0.25,align_procrustes,0.0033318489618136375,0.9999889625942316,8226
13,Rotation,0.25,dummy,1.0,0.0,8226
14,Rotation,0.5,no_alignment,2.0348589583267507,-2.299968390721189,8226
15,Rotation,0.5,align_z_score,2.9088981607678686,-5.010649550223433,8226
16,Rotation,0.5,align_recenter,0.6900353377352251,0.4989365351257926,8226
17,Rotation,0.5,align_recenter_rescale,0.6900353377352241,0.49893653512572245,8226
18,Rotation,0.5,align_procrustes_paired,0.0003251596349596163,0.9999998951885959,8226
19,Rotation,0.5,align_procrustes,0.003331848961811321,0.9999889625942316,8226
20,Rotation,0.5,dummy,1.0,0.0,8226
21,Rotation,0.75,no_alignment,2.506941288400091,-3.8546988487753486,8226
22,Rotation,0.75,align_z_score,3.4288425738828865,-7.509712520510025,8226
23,Rotation,0.75,align_recenter,0.9590014555437654,0.11503084372295935,8226
24,Rotation,0.75,align_recenter_rescale,0.9590014555436487,0.11503084372314842,8226
25,Rotation,0.75,align_procrustes_paired,0.0003251596342700484,0.9999998951885964,8226
26,Rotation,0.75,align_procrustes,0.6995748745348689,0.5137451141954401,8226
27,Rotation,0.75,dummy,1.0,0.0,8226
28,Rotation,1.0,no_alignment,1.701495115491889,-1.6560299156723608,8226
29,Rotation,1.0,align_z_score,1.8011716443402213,-2.0045864487000493,8226
30,Rotation,1.0,align_recenter,0.9689767151722727,0.07392807867313433,8226
31,Rotation,1.0,align_recenter_rescale,0.9689767151722999,0.07392807867311812,8226
32,Rotation,1.0,align_procrustes_paired,0.0003251596337059062,0.9999998951885967,8226
33,Rotation,1.0,align_procrustes,0.7678700551595273,0.36926892734745553,8226
34,Rotation,1.0,dummy,1.0,0.0,8226
0,Rotation,0.0,no_alignment,0.000356631882042902,0.9999998787653169,3152
1,Rotation,0.0,align_z_score,0.04132639790594406,0.9983254723739909,3152
2,Rotation,0.0,align_recenter,0.000356631882042655,0.9999998787653169,3152
3,Rotation,0.0,align_recenter_rescale,0.0003566318820431415,0.9999998787653169,3152
4,Rotation,0.0,align_procrustes_paired,0.00035663188204308315,0.9999998787653169,3152
5,Rotation,0.0,align_procrustes,0.0033242319837832974,0.9999889625942318,3152
6,Rotation,0.0,dummy,1.0,0.0,3152
7,Rotation,0.25,no_alignment,2.0458623349423806,-1.7706732749951795,3152
8,Rotation,0.25,align_z_score,1.1872944699765904,-0.08143091108420175,3152
9,Rotation,0.25,align_recenter,0.34472979379751906,0.8833639395011549,3152
10,Rotation,0.25,align_recenter_rescale,0.34472979379758906,0.8833639395011156,3152
11,Rotation,0.25,align_procrustes_paired,0.0003566318823470524,0.9999998787653168,3152
12,Rotation,0.25,align_procrustes,0.0033242319837704748,0.9999889625942318,3152
13,Rotation,0.25,dummy,1.0,0.0,3152
14,Rotation,0.5,no_alignment,2.3363881241481983,-3.086997743384809,3152
15,Rotation,0.5,align_z_score,1.424295884130145,-0.8655870346506767,3152
16,Rotation,0.5,align_recenter,1.0289840153755552,-0.061688567079779544,3152
17,Rotation,0.5,align_recenter_rescale,1.0289840153755574,-0.06168856707972914,3152
18,Rotation,0.5,align_procrustes_paired,0.0003566318825377054,0.9999998787653166,3152
19,Rotation,0.5,align_procrustes,0.0033242319837725027,0.9999889625942318,3152
20,Rotation,0.5,dummy,1.0,0.0,3152
21,Rotation,0.75,no_alignment,1.7895518662312249,-1.666324955501298,3152
22,Rotation,0.75,align_z_score,1.2094853417644755,-0.49856494296601106,3152
23,Rotation,0.75,align_recenter,1.12034997123559,-0.24646993539675277,3152
24,Rotation,0.75,align_recenter_rescale,1.1203499712356595,-0.24646993539687356,3152
25,Rotation,0.75,align_procrustes_paired,0.00035663188252974914,0.9999998787653167,3152
26,Rotation,0.75,align_procrustes,0.17749814425622348,0.9689744552398607,3152
27,Rotation,0.75,dummy,1.0,0.0,3152
28,Rotation,1.0,no_alignment,1.8218959878806085,-1.7446904326713044,3152
29,Rotation,1.0,align_z_score,1.3482701359174747,-0.814476794264523,3152
30,Rotation,1.0,align_recenter,1.1078062811533735,-0.20948207016528086,3152
31,Rotation,1.0,align_recenter_rescale,1.107806281153414,-0.20948207016536435,3152
32,Rotation,1.0,align_procrustes_paired,0.0003566318822239048,0.9999998787653168,3152
33,Rotation,1.0,align_procrustes,0.9726289407319878,0.11907112803969477,3152
34,Rotation,1.0,dummy,1.0,0.0,3152
0,Rotation,0.0,no_alignment,0.0003875892922203902,0.9999998454736877,1585
1,Rotation,0.0,align_z_score,0.06246908729934384,0.9961912780047705,1585
2,Rotation,0.0,align_recenter,0.0003875892922201404,0.9999998454736877,1585
3,Rotation,0.0,align_recenter_rescale,0.0003875892922203326,0.9999998454736877,1585
4,Rotation,0.0,align_procrustes_paired,0.00038758929222100117,0.9999998454736877,1585
5,Rotation,0.0,align_procrustes,0.003324984664052702,0.9999889625942316,1585
6,Rotation,0.0,dummy,1.0,0.0,1585
7,Rotation,0.25,no_alignment,0.5475474586917337,0.7102720801449645,1585
8,Rotation,0.25,align_z_score,0.5739495722775503,0.6751876265522967,1585
9,Rotation,0.25,align_recenter,0.2236399203596115,0.9516818851939971,1585
10,Rotation,0.25,align_recenter_rescale,0.22363992035957408,0.9516818851940257,1585
11,Rotation,0.25,align_procrustes_paired,0.00038758929240478206,0.9999998454736876,1585
12,Rotation,0.25,align_procrustes,0.003324984664048494,0.9999889625942316,1585
13,Rotation,0.25,dummy,1.0,0.0,1585
14,Rotation,0.5,no_alignment,0.9030492947906051,0.22739705685729106,1585
15,Rotation,0.5,align_z_score,3.183336343982119,-5.877676894949366,1585
16,Rotation,0.5,align_recenter,0.6154331595364411,0.6254185898292179,1585
17,Rotation,0.5,align_recenter_rescale,0.6154331595364202,0.6254185898292672,1585
18,Rotation,0.5,align_procrustes_paired,0.00038758929188788683,0.9999998454736879,1585
19,Rotation,0.5,align_procrustes,0.0033249846640437523,0.9999889625942316,1585
20,Rotation,0.5,dummy,1.0,0.0,1585
21,Rotation,0.75,no_alignment,1.038884864698725,-0.04096072153590424,1585
22,Rotation,0.75,align_z_score,3.1978255090931387,-6.370792219963978,1585
23,Rotation,0.75,align_recenter,0.8608072911031133,0.2655512230496663,1585
24,Rotation,0.75,align_recenter_rescale,0.8608072911030178,0.26555122304988477,1585
25,Rotation,0.75,align_procrustes_paired,0.0003875892921496934,0.9999998454736877,1585
26,Rotation,0.75,align_procrustes,0.028791521893855185,0.9991911190412673,1585
27,Rotation,0.75,dummy,1.0,0.0,1585
28,Rotation,1.0,no_alignment,1.0446988156203358,-0.10804223683975045,1585
29,Rotation,1.0,align_z_score,3.4437593468045002,-7.586616657862692,1585
30,Rotation,1.0,align_recenter,1.0541060945732794,-0.10030246096389628,1585
31,Rotation,1.0,align_recenter_rescale,1.0541060945732288,-0.1003024609637686,1585
32,Rotation,1.0,align_procrustes_paired,0.000387589291937309,0.9999998454736879,1585
33,Rotation,1.0,align_procrustes,1.1251300117840612,-0.24605249790633144,1585
34,Rotation,1.0,dummy,1.0,0.0,1585
0,Rotation,0.0,no_alignment,0.0003389605120822385,0.9999998833435169,3943
1,Rotation,0.0,align_z_score,0.08993776819540879,0.9915616688311643,3943
2,Rotation,0.0,align_recenter,0.0003389605120824774,0.9999998833435169,3943
3,Rotation,0.0,align_recenter_rescale,0.00033896051208227575,0.9999998833435169,3943
4,Rotation,0.0,align_procrustes_paired,0.0003389605120831152,0.9999998833435169,3943
5,Rotation,0.0,align_procrustes,0.0033308838752834566,0.999988962594232,3943
6,Rotation,0.0,dummy,1.0,0.0,3943
7,Rotation,0.25,no_alignment,0.42927502796389666,0.8047238188592456,3943
8,Rotation,0.25,align_z_score,1.072875566021833,-0.029082876422228177,3943
9,Rotation,0.25,align_recenter,0.23117894788975013,0.9445275636738831,3943
10,Rotation,0.25,align_recenter_rescale,0.2311789478897057,0.9445275636738987,3943
11,Rotation,0.25,align_procrustes_paired,0.0003389605125030937,0.9999998833435165,3943
12,Rotation,0.25,align_procrustes,0.0033308838752762453,0.999988962594232,3943
13,Rotation,0.25,dummy,1.0,0.0,3943
14,Rotation,0.5,no_alignment,0.8974837105456278,0.14508600558001195,3943
15,Rotation,0.5,align_z_score,1.1608004001968308,-0.38284926653086426,3943
16,Rotation,0.5,align_recenter,0.7464119700274232,0.4400436782752257,3943
17,Rotation,0.5,align_recenter_rescale,0.7464119700274434,0.44004367827519897,3943
18,Rotation,0.5,align_procrustes_paired,0.0003389605121490437,0.9999998833435169,3943
19,Rotation,0.5,align_procrustes,0.003330883875275372,0.999988962594232,3943
20,Rotation,0.5,dummy,1.0,0.0,3943
21,Rotation,0.75,no_alignment,1.0873030345349164,-0.2615115130924939,3943
22,Rotation,0.75,align_z_score,2.524873682635283,-4.427768912949915,3943
23,Rotation,0.75,align_recenter,0.9935400419362781,0.03509966998589942,3943
24,Rotation,0.75,align_recenter_rescale,0.9935400419363074,0.035099669985877435,3943
25,Rotation,0.75,align_procrustes_paired,0.00033896051204033187,0.9999998833435169,3943
26,Rotation,0.75,align_procrustes,0.5310104935380886,0.6966461996758693,3943
27,Rotation,0.75,dummy,1.0,0.0,3943
28,Rotation,1.0,no_alignment,1.2154735825120278,-0.5544174722183888,3943
29,Rotation,1.0,align_z_score,4.364164436476607,-13.014445014364393,3943
30,Rotation,1.0,align_recenter,0.9971391162936871,0.03290536314555015,3943
31,Rotation,1.0,align_recenter_rescale,0.9971391162937039,0.03290536314553105,3943
32,Rotation,1.0,align_procrustes_paired,0.00033896051196285413,0.9999998833435169,3943
33,Rotation,1.0,align_procrustes,0.6341006325161452,0.5447626221919051,3943
34,Rotation,1.0,dummy,1.0,0.0,3943
0,Rotation,0.0,no_alignment,0.00039490586304495085,0.999999841825892,7555
1,Rotation,0.0,align_z_score,0.09668777021539643,0.9905715927568635,7555
2,Rotation,0.0,align_recenter,0.00039490586304487155,0.999999841825892,7555
3,Rotation,0.0,align_recenter_rescale,0.0003949058630445676,0.999999841825892,7555
4,Rotation,0.0,align_procrustes_paired,0.0003949058630445288,0.999999841825892,7555
5,Rotation,0.0,align_procrustes,0.003324309882783467,0.999988962594232,7555
6,Rotation,0.0,dummy,1.0,0.0,7555
7,Rotation,0.25,no_alignment,0.8905015877537706,0.337998859165231,7555
8,Rotation,0.25,align_z_score,1.9683780349274527,-1.849218339710625,7555
9,Rotation,0.25,align_recenter,0.3496291458418585,0.8754262813567707,7555
10,Rotation,0.25,align_recenter_rescale,0.3496291458418908,0.8754262813567365,7555
11,Rotation,0.25,align_procrustes_paired,0.00039490586306549155,0.999999841825892,7555
12,Rotation,0.25,align_procrustes,0.003324309882787766,0.999988962594232,7555
13,Rotation,0.25,dummy,1.0,0.0,7555
14,Rotation,0.5,no_alignment,1.040165371306506,-0.019112380826213693,7555
15,Rotation,0.5,align_z_score,3.503693039278304,-7.576180078185786,7555
16,Rotation,0.5,align_recenter,0.8342644014796141,0.3412877836928232,7555
17,Rotation,0.5,align_recenter_rescale,0.8342644014795366,0.3412877836929433,7555
18,Rotation,0.5,align_procrustes_paired,0.0003949058630256578,0.9999998418258921,7555
19,Rotation,0.5,align_procrustes,0.0033243098828211752,0.999988962594232,7555
20,Rotation,0.5,dummy,1.0,0.0,7555
21,Rotation,0.75,no_alignment,0.9531697180105385,0.11365049484813916,7555
22,Rotation,0.75,align_z_score,3.8654058918798304,-9.22666551235836,7555
23,Rotation,0.75,align_recenter,1.0199364414749348,0.012159435051513179,7555
24,Rotation,0.75,align_recenter_rescale,1.019936441474851,0.01215943505165129,7555
25,Rotation,0.75,align_procrustes_paired,0.00039490586302705935,0.9999998418258921,7555
26,Rotation,0.75,align_procrustes,0.8452365684315624,0.30512832401744727,7555
27,Rotation,0.75,dummy,1.0,0.0,7555
28,Rotation,1.0,no_alignment,0.9906031289789747,0.035004453064843344,7555
29,Rotation,1.0,align_z_score,1.4603369692242993,-0.9397654489055478,7555
30,Rotation,1.0,align_recenter,0.9540999219717482,0.10971052152292327,7555
31,Rotation,1.0,align_recenter_rescale,0.9540999219716932,0.10971052152298377,7555
32,Rotation,1.0,align_procrustes_paired,0.00039490586304505293,0.9999998418258921,7555
33,Rotation,1.0,align_procrustes,0.9499475849874794,0.043146589809968106,7555
34,Rotation,1.0,dummy,1.0,0.0,7555
0,Rotation,0.0,no_alignment,0.0002952324310927133,0.9999999110330517,3073
1,Rotation,0.0,align_z_score,0.029073854259180472,0.9992106987169047,3073
2,Rotation,0.0,align_recenter,0.0002952324310929957,0.9999999110330517,3073
3,Rotation,0.0,align_recenter_rescale,0.00029523243109277696,0.9999999110330517,3073
4,Rotation,0.0,align_procrustes_paired,0.0002952324310927955,0.9999999110330517,3073
5,Rotation,0.0,align_procrustes,0.0033383670613174143,0.9999889625942318,3073
6,Rotation,0.0,dummy,1.0,0.0,3073
7,Rotation,0.25,no_alignment,0.4941312308135239,0.7795437383710689,3073
8,Rotation,0.25,align_z_score,0.4827205289079342,0.7862457795490648,3073
9,Rotation,0.25,align_recenter,0.2614423410585623,0.9350142433035126,3073
10,Rotation,0.25,align_recenter_rescale,0.2614423410584715,0.9350142433035553,3073
11,Rotation,0.25,align_procrustes_paired,0.00029523243085693654,0.999999911033052,3073
12,Rotation,0.25,align_procrustes,0.0033383670613003897,0.9999889625942318,3073
13,Rotation,0.25,dummy,1.0,0.0,3073
14,Rotation,0.5,no_alignment,1.0656929889266453,-0.06419291605815292,3073
15,Rotation,0.5,align_z_score,1.242161356022016,-0.3615309397764055,3073
16,Rotation,0.5,align_recenter,0.6633531984542858,0.5619636904651213,3073
17,Rotation,0.5,align_recenter_rescale,0.663353198454352,0.5619636904650414,3073
18,Rotation,0.5,align_procrustes_paired,0.00029523243103594894,0.9999999110330519,3073
19,Rotation,0.5,align_procrustes,0.0033383670613164637,0.9999889625942318,3073
20,Rotation,0.5,dummy,1.0,0.0,3073
21,Rotation,0.75,no_alignment,1.4613379253424883,-0.9576197847153167,3073
22,Rotation,0.75,align_z_score,1.506280274118489,-1.0982718542450463,3073
23,Rotation,0.75,align_recenter,1.0810082250951618,-0.14210687664967425,3073
24,Rotation,0.75,align_recenter_rescale,1.0810082250953708,-0.1421068766500766,3073
25,Rotation,0.75,align_procrustes_paired,0.00029523243133729084,0.9999999110330516,3073
26,Rotation,0.75,align_procrustes,0.0033383670613144362,0.9999889625942318,3073
27,Rotation,0.75,dummy,1.0,0.0,3073
28,Rotation,1.0,no_alignment,1.1840691105538736,-0.40473286404481956,3073
29,Rotation,1.0,align_z_score,1.2200497026522983,-0.5257042774690526,3073
30,Rotation,1.0,align_recenter,1.1788727712080884,-0.3750139481336756,3073
31,Rotation,1.0,align_recenter_rescale,1.1788727712081601,-0.3750139481337862,3073
32,Rotation,1.0,align_procrustes_paired,0.0002952324312810797,0.9999999110330516,3073
33,Rotation,1.0,align_procrustes,1.400450651957477,-0.9452259861537935,3073
34,Rotation,1.0,dummy,1.0,0.0,3073
0,Rotation,0.0,no_alignment,0.0003484860458758925,0.9999998840150858,1021
1,Rotation,0.0,align_z_score,0.01995427968952651,0.9996077861769102,1021
2,Rotation,0.0,align_recenter,0.0003484860458757674,0.9999998840150858,1021
