,scenario,parameter,method,mae,r2,random_state
12,Rotation,0.25,align_procrustes_paired,0.00359369145941795,0.9999874581676916,2062
13,Rotation,0.25,dummy,1.0,-0.011245606042536549,2062
14,Rotation,0.5,no_alignment,2.5049422921538835,-3.720260287454291,2062
15,Rotation,0.5,align_z_score,12.989570289392253,-106.51088465841161,2062
16,Rotation,0.5,align_recenter,0.92442622978651,0.11611840420795572,2062
17,Rotation,0.5,align_recenter_rescale,0.8436081473023301,0.28647083764242254,2062
18,Rotation,0.5,align_procrustes,0.2288940641635838,0.9499492823714055,2062
19,Rotation,0.5,align_procrustes_paired,0.0035936914593795227,0.9999874581676916,2062
20,Rotation,0.5,dummy,1.0,-0.011245606042536549,2062
21,Rotation,0.75,no_alignment,3.482742780735711,-7.315611503499559,2062
22,Rotation,0.75,align_z_score,12.011041860345422,-94.9853542291973,2062
23,Rotation,0.75,align_recenter,1.001648704712772,-0.033212736635612305,2062
24,Rotation,0.75,align_recenter_rescale,0.9583642430455392,0.06805867706746183,2062
25,Rotation,0.75,align_procrustes,0.7824359481482871,0.38950594308752806,2062
26,Rotation,0.75,align_procrustes_paired,0.003593691459359762,0.9999874581676919,2062
27,Rotation,0.75,dummy,1.0,-0.011245606042536549,2062
28,Rotation,1.0,no_alignment,4.231684027635014,-10.825947384104477,2062
29,Rotation,1.0,align_z_score,8.145937709832454,-50.730550430940546,2062
30,Rotation,1.0,align_recenter,1.020951171361734,-0.07361469650022467,2062
31,Rotation,1.0,align_recenter_rescale,0.9858996493329618,0.002348203442642194,2062
32,Rotation,1.0,align_procrustes,0.7490104417983494,0.4644099236054834,2062
33,Rotation,1.0,align_procrustes_paired,0.0035936914593691447,0.999987458167692,2062
34,Rotation,1.0,dummy,1.0,-0.011245606042536549,2062
0,Rotation,0.0,no_alignment,0.0031142438159520234,0.9999907114942395,64
1,Rotation,0.0,align_z_score,0.30434648765972133,0.907268747285569,64
2,Rotation,0.0,align_recenter,0.003114243816302389,0.9999907114942395,64
3,Rotation,0.0,align_recenter_rescale,0.003114243816436649,0.9999907114942395,64
4,Rotation,0.0,align_procrustes,0.19777578305479251,0.9637915294416567,64
5,Rotation,0.0,align_procrustes_paired,0.0031142438164364285,0.9999907114942395,64
6,Rotation,0.0,dummy,1.0,-0.005158035385348425,64
7,Rotation,0.25,no_alignment,7.514938265932087,-32.026660858559396,64
8,Rotation,0.25,align_z_score,1.568725744063489,-1.1788333046448316,64
9,Rotation,0.25,align_recenter,0.48727557740656463,0.6824591670237719,64
10,Rotation,0.25,align_recenter_rescale,0.2692635480158002,0.914500652160963,64
11,Rotation,0.25,align_procrustes,0.1977757830494497,0.9637915294447933,64
12,Rotation,0.25,align_procrustes_paired,0.003114243816394646,0.9999907114942406,64
13,Rotation,0.25,dummy,1.0,-0.005158035385348425,64
14,Rotation,0.5,no_alignment,9.350404986294883,-49.752464663413726,64
15,Rotation,0.5,align_z_score,3.4792332727820963,-10.017774160870461,64
16,Rotation,0.5,align_recenter,0.845362470512819,0.24483388350870905,64
17,Rotation,0.5,align_recenter_rescale,0.6964909734994965,0.49973283528171364,64
18,Rotation,0.5,align_procrustes,0.19777578304926857,0.9637915294449143,64
19,Rotation,0.5,align_procrustes_paired,0.003114243816447128,0.9999907114942406,64
20,Rotation,0.5,dummy,1.0,-0.005158035385348425,64
21,Rotation,0.75,no_alignment,10.482660855191437,-62.58182780162636,64
22,Rotation,0.75,align_z_score,4.967037420724822,-20.367835047567723,64
23,Rotation,0.75,align_recenter,1.0153881689974424,-0.045642416889187576,64
24,Rotation,0.75,align_recenter_rescale,0.9634343217729254,0.08370229988477684,64
25,Rotation,0.75,align_procrustes,1.243073100483586,-0.37047362516281446,64
26,Rotation,0.75,align_procrustes_paired,0.003114243817092968,0.9999907114942385,64
27,Rotation,0.75,dummy,1.0,-0.005158035385348425,64
28,Rotation,1.0,no_alignment,11.303820022051568,-72.79581490593426,64
29,Rotation,1.0,align_z_score,8.342311257795325,-47.21238063849403,64
30,Rotation,1.0,align_recenter,1.0442209220814214,-0.10236014476403432,64
31,Rotation,1.0,align_recenter_rescale,1.0058890100426614,-0.014463281635559877,64
32,Rotation,1.0,align_procrustes,1.5624352836677655,-1.2663070016485674,64
33,Rotation,1.0,align_procrustes_paired,0.0031142438164050764,0.999990711494241,64
34,Rotation,1.0,dummy,1.0,-0.005158035385348425,64
0,Rotation,0.0,no_alignment,0.0035408336638692544,0.9999875297335121,8006
1,Rotation,0.0,align_z_score,0.32100210684613245,0.8919358169121112,8006
2,Rotation,0.0,align_recenter,0.0035408336638851215,0.9999875297335121,8006
3,Rotation,0.0,align_recenter_rescale,0.0035408336638834176,0.9999875297335121,8006
4,Rotation,0.0,align_procrustes,0.17858134789717678,0.968772174681545,8006
5,Rotation,0.0,align_procrustes_paired,0.0035408336638842403,0.9999875297335121,8006
6,Rotation,0.0,dummy,1.0,-0.000212015184989367,8006
7,Rotation,0.25,no_alignment,2.1397753914515527,-2.3465390901698893,8006
8,Rotation,0.25,align_z_score,2.036001865062604,-2.708030864628506,8006
9,Rotation,0.25,align_recenter,0.496543475824392,0.6849272945807552,8006
10,Rotation,0.25,align_recenter_rescale,0.3013771460232677,0.9018809358423918,8006
11,Rotation,0.25,align_procrustes,0.17858134789673064,0.9687721746820358,8006
12,Rotation,0.25,align_procrustes_paired,0.003540833663797532,0.9999875297335145,8006
13,Rotation,0.25,dummy,1.0,-0.000212015184989367,8006
14,Rotation,0.5,no_alignment,3.4655599784140096,-6.675901830646085,8006
15,Rotation,0.5,align_z_score,13.357331756153933,-113.58451746217474,8006
16,Rotation,0.5,align_recenter,0.883925925394508,0.17771507490863103,8006
17,Rotation,0.5,align_recenter_rescale,0.8165929219785091,0.3318683664473172,8006
18,Rotation,0.5,align_procrustes,0.17858134789777236,0.9687721746813116,8006
19,Rotation,0.5,align_procrustes_paired,0.003540833663926846,0.9999875297335115,8006
20,Rotation,0.5,dummy,1.0,-0.000212015184989367,8006
21,Rotation,0.75,no_alignment,4.394810870939383,-10.777419971165074,8006
22,Rotation,0.75,align_z_score,28.46852548055818,-467.56461553567243,8006
23,Rotation,0.75,align_recenter,0.973035863743893,0.037518968051315604,8006
24,Rotation,0.75,align_recenter_rescale,0.9239239246019378,0.14747056542146497,8006
25,Rotation,0.75,align_procrustes,0.5751286171613753,0.680800135086844,8006
26,Rotation,0.75,align_procrustes_paired,0.0035408336638961366,0.9999875297335115,8006
27,Rotation,0.75,dummy,1.0,-0.000212015184989367,8006
28,Rotation,1.0,no_alignment,5.080658646777965,-14.403656873158361,8006
29,Rotation,1.0,align_z_score,33.11794548213934,-623.4165033062667,8006
30,Rotation,1.0,align_recenter,0.9719413964779142,0.02220479660832564,8006
31,Rotation,1.0,align_recenter_rescale,0.9370996557030303,0.11470587994718551,8006
32,Rotation,1.0,align_procrustes,0.9001968668115721,0.2474815159717645,8006
33,Rotation,1.0,align_procrustes_paired,0.0035408336638537603,0.9999875297335111,8006
34,Rotation,1.0,dummy,1.0,-0.000212015184989367,8006
0,Rotation,0.0,no_alignment,0.0033317640882230613,0.9999892590940295,2568
1,Rotation,0.0,align_z_score,0.38547813796126856,0.8613530669780501,2568
2,Rotation,0.0,align_recenter,0.0033317640882079887,0.9999892590940295,2568
3,Rotation,0.0,align_recenter_rescale,0.0033317640881966927,0.9999892590940295,2568
4,Rotation,0.0,align_procrustes,0.19418532383894868,0.9675101056367416,2568
5,Rotation,0.0,align_procrustes_paired,0.003331764088197691,0.9999892590940295,2568
6,Rotation,0.0,dummy,1.0,-0.002511867220513997,2568
7,Rotation,0.25,no_alignment,5.508742207620861,-17.152672591832253,2568
8,Rotation,0.25,align_z_score,1.908776192852739,-2.15196893433498,2568
9,Rotation,0.25,align_recenter,0.5560954221992206,0.6743280093932537,2568
10,Rotation,0.25,align_recenter_rescale,0.32555592372313336,0.8945272537939223,2568
11,Rotation,0.25,align_procrustes,0.1941853238392595,0.9675101056385552,2568
12,Rotation,0.25,align_procrustes_paired,0.0033317640881450417,0.9999892590940298,2568
13,Rotation,0.25,dummy,1.0,-0.002511867220513997,2568
14,Rotation,0.5,no_alignment,8.668498617203884,-42.776415287476304,2568
15,Rotation,0.5,align_z_score,3.611981055725527,-10.357357668170348,2568
16,Rotation,0.5,align_recenter,1.0380329018749854,-0.04934123952792557,2568
17,Rotation,0.5,align_recenter_rescale,0.8572510993058094,0.27221645601753397,2568
18,Rotation,0.5,align_procrustes,0.1941853238387709,0.9675101056361262,2568
19,Rotation,0.5,align_procrustes_paired,0.003331764088197142,0.9999892590940295,2568
20,Rotation,0.5,dummy,1.0,-0.002511867220513997,2568
21,Rotation,0.75,no_alignment,10.615701233815098,-64.13423901349461,2568
22,Rotation,0.75,align_z_score,5.153341664791001,-21.863658409803335,2568
23,Rotation,0.75,align_recenter,1.111870143415589,-0.2057945915948225,2568
24,Rotation,0.75,align_recenter_rescale,0.9579867294646072,0.09278369703568978,2568
25,Rotation,0.75,align_procrustes,1.0752612011815093,-0.14792690657633156,2568
26,Rotation,0.75,align_procrustes_paired,0.003331764088183205,0.9999892590940295,2568
27,Rotation,0.75,dummy,1.0,-0.002511867220513997,2568
28,Rotation,1.0,no_alignment,12.028700070319687,-82.32963538787648,2568
29,Rotation,1.0,align_z_score,7.067345748033329,-36.97084794901739,2568
30,Rotation,1.0,align_recenter,1.1068665553955386,-0.18742420588921416,2568
31,Rotation,1.0,align_recenter_rescale,0.9526204900418362,0.12368321470738586,2568
32,Rotation,1.0,align_procrustes,1.1888007887369954,-0.38339663310354544,2568
33,Rotation,1.0,align_procrustes_paired,0.0033317640881849625,0.9999892590940295,2568
34,Rotation,1.0,dummy,1.0,-0.002511867220513997,2568
0,Rotation,0.0,no_alignment,0.0033651106126320438,0.9999884504550332,5463
1,Rotation,0.0,align_z_score,0.3304454437857492,0.8709878120890087,5463
2,Rotation,0.0,align_recenter,0.0033651106112745004,0.9999884504550332,5463
3,Rotation,0.0,align_recenter_rescale,0.0033651106109641705,0.9999884504550332,5463
4,Rotation,0.0,align_procrustes,0.24228542287915283,0.9413592863294978,5463
5,Rotation,0.0,align_procrustes_paired,0.0033651106109664802,0.9999884504550332,5463
6,Rotation,0.0,dummy,1.0,-0.0028719411827171637,5463
7,Rotation,0.25,no_alignment,1.3570006242755805,-0.650185765549506,5463
8,Rotation,0.25,align_z_score,5.786765727460983,-20.116474031227416,5463
9,Rotation,0.25,align_recenter,0.6171167653163252,0.5568856717348787,5463
10,Rotation,0.25,align_recenter_rescale,0.4876503045762087,0.7266788652657912,5463
11,Rotation,0.25,align_procrustes,0.2422854228900612,0.9413592863302156,5463
12,Rotation,0.25,align_procrustes_paired,0.0033651106086199398,0.9999884504550264,5463
13,Rotation,0.25,dummy,1.0,-0.0028719411827171637,5463
14,Rotation,0.5,no_alignment,1.9377596697586215,-1.9322998104143632,5463
15,Rotation,0.5,align_z_score,20.284568681889787,-246.85353052477677,5463
16,Rotation,0.5,align_recenter,0.8244662808895316,0.30714420200690995,5463
17,Rotation,0.5,align_recenter_rescale,0.7291418736607708,0.4667402592770893,5463
18,Rotation,0.5,align_procrustes,0.2422854228901087,0.9413592863303409,5463
19,Rotation,0.5,align_procrustes_paired,0.0033651106086450785,0.9999884504550265,5463
20,Rotation,0.5,dummy,1.0,-0.0028719411827171637,5463
21,Rotation,0.75,no_alignment,2.330144087665171,-2.9897827972659248,5463
22,Rotation,0.75,align_z_score,30.447937486034117,-554.470508023095,5463
23,Rotation,0.75,align_recenter,0.9558226709896014,0.09822118257800982,5463
24,Rotation,0.75,align_recenter_rescale,0.9235487359706391,0.1565987649804471,5463
25,Rotation,0.75,align_procrustes,0.4607447225801373,0.7735492371744441,5463
26,Rotation,0.75,align_procrustes_paired,0.003365110608639672,0.9999884504550258,5463
27,Rotation,0.75,dummy,1.0,-0.0028719411827171637,5463
28,Rotation,1.0,no_alignment,2.6245079423423507,-3.8757884670608522,5463
29,Rotation,1.0,align_z_score,31.38929755496434,-592.4405888735869,5463
30,Rotation,1.0,align_recenter,1.0164077484578067,-0.017416098905277178,5463
31,Rotation,1.0,align_recenter_rescale,1.0089518014522798,-0.016162669727080248,5463
32,Rotation,1.0,align_procrustes,0.5448326975151945,0.7186502552650456,5463
33,Rotation,1.0,align_procrustes_paired,0.0033651106085775154,0.9999884504550269,5463
34,Rotation,1.0,dummy,1.0,-0.0028719411827171637,5463
0,Rotation,0.0,no_alignment,0.0037922877687060685,0.9999863551227088,2027
1,Rotation,0.0,align_z_score,0.31383649286472703,0.8980629855688973,2027
2,Rotation,0.0,align_recenter,0.003792287768701968,0.9999863551227088,2027
3,Rotation,0.0,align_recenter_rescale,0.0037922877686951658,0.9999863551227088,2027
4,Rotation,0.0,align_procrustes,0.2356919809498325,0.9457696639946072,2027
5,Rotation,0.0,align_procrustes_paired,0.0037922877686947924,0.9999863551227088,2027
6,Rotation,0.0,dummy,1.0,-0.006426732424687609,2027
7,Rotation,0.25,no_alignment,1.4032131710510578,-0.8265827006614745,2027
8,Rotation,0.25,align_z_score,3.3039119360049836,-6.82766702291675,2027
9,Rotation,0.25,align_recenter,0.5692770770815827,0.665443981413733,2027
10,Rotation,0.25,align_recenter_rescale,0.42214765964824663,0.8274760415303144,2027
11,Rotation,0.25,align_procrustes,0.23569198095005311,0.9457696639945347,2027
12,Rotation,0.25,align_procrustes_paired,0.003792287768706148,0.9999863551227088,2027
13,Rotation,0.25,dummy,1.0,-0.006426732424687609,2027
14,Rotation,0.5,no_alignment,1.6596193066659826,-1.4178403655827783,2027
15,Rotation,0.5,align_z_score,8.756292900489482,-48.709849803275134,2027
16,Rotation,0.5,align_recenter,0.8352273560078364,0.2974186083992346,2027
17,Rotation,0.5,align_recenter_rescale,0.7555400677742551,0.44514436555484616,2027
18,Rotation,0.5,align_procrustes,0.2356919809504299,0.9457696639944548,2027
19,Rotation,0.5,align_procrustes_paired,0.0037922877685977545,0.9999863551227091,2027
20,Rotation,0.5,dummy,1.0,-0.006426732424687609,2027
21,Rotation,0.75,no_alignment,1.8518169821620973,-1.8936015599876281,2027
22,Rotation,0.75,align_z_score,12.179587995940121,-92.43093079515064,2027
23,Rotation,0.75,align_recenter,0.9919987811115435,0.012346565886782401,2027
24,Rotation,0.75,align_recenter_rescale,0.9980239536901879,0.024550373521410207,2027
25,Rotation,0.75,align_procrustes,0.4811275679576894,0.7806972770563209,2027
26,Rotation,0.75,align_procrustes_paired,0.0037922877686458714,0.9999863551227088,2027
27,Rotation,0.75,dummy,1.0,-0.006426732424687609,2027
28,Rotation,1.0,no_alignment,2.0067188530616176,-2.2944911965021437,2027
29,Rotation,1.0,align_z_score,10.496041051054794,-71.53211544539448,2027
30,Rotation,1.0,align_recenter,1.0053018480814078,-0.02571915232946087,2027
31,Rotation,1.0,align_recenter_rescale,1.0126730012151675,-0.03295927818963684,2027
32,Rotation,1.0,align_procrustes,0.9577118850385681,0.10553705929704038,2027
33,Rotation,1.0,align_procrustes_paired,0.0037922877687522104,0.999986355122708,2027
34,Rotation,1.0,dummy,1.0,-0.006426732424687609,2027
0,Rotation,0.0,no_alignment,0.0032040557616941235,0.9999894795122544,2695
1,Rotation,0.0,align_z_score,0.3506522107738165,0.8817571567257891,2695
2,Rotation,0.0,align_recenter,0.003204055761750279,0.9999894795122544,2695
3,Rotation,0.0,align_recenter_rescale,0.003204055761754663,0.9999894795122544,2695
4,Rotation,0.0,align_procrustes,0.18153169778421857,0.9676499077755802,2695
5,Rotation,0.0,align_procrustes_paired,0.0032040557617530802,0.9999894795122544,2695
6,Rotation,0.0,dummy,1.0,-0.005355178018552786,2695
7,Rotation,0.25,no_alignment,4.127258482864325,-10.08632582206372,2695
8,Rotation,0.25,align_z_score,3.88038649894082,-10.749340451251332,2695
9,Rotation,0.25,align_recenter,0.5693580440729619,0.6373772920161008,2695
10,Rotation,0.25,align_recenter_rescale,0.407481773534571,0.8194072639398705,2695
11,Rotation,0.25,align_procrustes,0.18153169778356582,0.9676499077755993,2695
12,Rotation,0.25,align_procrustes_paired,0.003204055761760239,0.9999894795122534,2695
13,Rotation,0.25,dummy,1.0,-0.005355178018552786,2695
14,Rotation,0.5,no_alignment,6.278386484818653,-23.722170679862476,2695
15,Rotation,0.5,align_z_score,12.78856129366708,-109.42296717423179,2695
16,Rotation,0.5,align_recenter,0.934782797863895,0.08472336569347416,2695
17,Rotation,0.5,align_recenter_rescale,0.8385885520775144,0.2692273965379114,2695
18,Rotation,0.5,align_procrustes,0.18153169778273956,0.9676499077755656,2695
19,Rotation,0.5,align_procrustes_paired,0.003204055761768611,0.9999894795122534,2695
20,Rotation,0.5,dummy,1.0,-0.005355178018552786,2695
21,Rotation,0.75,no_alignment,7.669056020366753,-35.42403187480485,2695
22,Rotation,0.75,align_z_score,19.026405628345863,-233.51045112422636,2695
23,Rotation,0.75,align_recenter,1.0281288893888567,-0.08185663707298163,2695
24,Rotation,0.75,align_recenter_rescale,0.9703214076606725,0.029173555330694656,2695
25,Rotation,0.75,align_procrustes,0.9690782343209993,0.026391926755521822,2695
26,Rotation,0.75,align_procrustes_paired,0.003204055761748955,0.9999894795122536,2695
27,Rotation,0.75,dummy,1.0,-0.005355178018552786,2695
28,Rotation,1.0,no_alignment,8.6985532645035,-45.57241405478703,2695
29,Rotation,1.0,align_z_score,17.0256006512717,-187.2227785284832,2695
30,Rotation,1.0,align_recenter,1.1197288716719613,-0.2628397355273828,2695
31,Rotation,1.0,align_recenter_rescale,1.1084119696862744,-0.23147674107991656,2695
32,Rotation,1.0,align_procrustes,1.0317169416306218,-0.0721225326022863,2695
33,Rotation,1.0,align_procrustes_paired,0.0032040557618311276,0.9999894795122531,2695
34,Rotation,1.0,dummy,1.0,-0.005355178018552786,2695
0,Rotation,0.0,no_alignment,0.0034477002898493487,0.9999881569060745,9687
1,Rotation,0.0,align_z_score,0.2692842736057249,0.9244704861740112,9687
2,Rotation,0.0,align_recenter,0.0034477002897438445,0.9999881569060745,9687
3,Rotation,0.0,align_recenter_rescale,0.0034477002895052754,0.9999881569060745,9687
4,Rotation,0.0,align_procrustes,0.22042995451647696,0.9571578248383633,9687
5,Rotation,0.0,align_procrustes_paired,0.003447700289505356,0.9999881569060745,9687
6,Rotation,0.0,dummy,1.0,-0.00018680444449947764,9687
7,Rotation,0.25,no_alignment,0.9407286888449721,0.1205795103440529,9687
8,Rotation,0.25,align_z_score,2.0636124176561164,-2.1416542160607666,9687
9,Rotation,0.25,align_recenter,0.503776221732804,0.7134370889344003,9687
10,Rotation,0.25,align_recenter_rescale,0.32620199380268966,0.8882227747257595,9687
11,Rotation,0.25,align_procrustes,0.22042995451528716,0.9571578248373067,9687
12,Rotation,0.25,align_procrustes_paired,0.003447700290460417,0.9999881569060903,9687
13,Rotation,0.25,dummy,1.0,-0.00018680444449947764,9687
14,Rotation,0.5,no_alignment,1.246489630953803,-0.43918991523208883,9687
15,Rotation,0.5,align_z_score,2.422519893684254,-4.190275948528085,9687
16,Rotation,0.5,align_recenter,0.8228651488871426,0.31718797653889497,9687
17,Rotation,0.5,align_recenter_rescale,0.7671134555913397,0.4435291356455351,9687
18,Rotation,0.5,align_procrustes,0.22042995451356925,0.9571578248343116,9687
19,Rotation,0.5,align_procrustes_paired,0.0034477002927868947,0.9999881569061284,9687
20,Rotation,0.5,dummy,1.0,-0.00018680444449947764,9687
21,Rotation,0.75,no_alignment,1.4978633107721158,-0.9354107669400198,9687
22,Rotation,0.75,align_z_score,5.144956821158892,-20.21334310450058,9687
23,Rotation,0.75,align_recenter,1.019662134815522,-0.031202047058108917,9687
24,Rotation,0.75,align_recenter_rescale,1.0452102503027574,-0.0637926839915588,9687
25,Rotation,0.75,align_procrustes,1.1103569948736371,-0.11568842962469628,9687
26,Rotation,0.75,align_procrustes_paired,0.0034477002903314934,0.99998815690609,9687
27,Rotation,0.75,dummy,1.0,-0.00018680444449947764,9687
28,Rotation,1.0,no_alignment,1.6913037161315543,-1.3492434555034514,9687
29,Rotation,1.0,align_z_score,7.988708807685678,-44.513185115328476,9687
30,Rotation,1.0,align_recenter,1.0756214918918299,-0.13229675326623158,9687
31,Rotation,1.0,align_recenter_rescale,1.1112450731572003,-0.20598471265296436,9687
32,Rotation,1.0,align_procrustes,1.3738951157463826,-0.8527679020618424,9687
33,Rotation,1.0,align_procrustes_paired,0.0034477002901161366,0.9999881569060828,9687
34,Rotation,1.0,dummy,1.0,-0.00018680444449947764,9687
0,Rotation,0.0,no_alignment,0.003251462321668024,0.9999895838322913,5258
1,Rotation,0.0,align_z_score,0.31394024679805377,0.8917511558931703,5258
2,Rotation,0.0,align_recenter,0.003251462321659234,0.9999895838322913,5258
3,Rotation,0.0,align_recenter_rescale,0.0032514623216369325,0.9999895838322913,5258
4,Rotation,0.0,align_procrustes,0.22455338660502397,0.9465090022876463,5258
5,Rotation,0.0,align_procrustes_paired,0.003251462321636822,0.9999895838322913,5258
6,Rotation,0.0,dummy,1.0,-0.004747660378653817,5258
7,Rotation,0.25,no_alignment,3.5069077730553353,-7.656698178597882,5258
8,Rotation,0.25,align_z_score,1.3972011086406528,-0.845629136460079,5258
9,Rotation,0.25,align_recenter,0.3875661766485289,0.8180308526015625,5258
10,Rotation,0.25,align_recenter_rescale,0.1978770215957468,0.9563911645129983,5258
11,Rotation,0.25,align_procrustes,0.22455338660587223,0.9465090022874934,5258
12,Rotation,0.25,align_procrustes_paired,0.003251462321572278,0.999989583832292,5258
13,Rotation,0.25,dummy,1.0,-0.004747660378653817,5258
14,Rotation,0.5,no_alignment,4.1777185441558835,-11.050350055238251,5258
15,Rotation,0.5,align_z_score,1.918978243162823,-2.370908670485812,5258
16,Rotation,0.5,align_recenter,0.7801058821495659,0.36916496092469697,5258
17,Rotation,0.5,align_recenter_rescale,0.66513815902678,0.5457703774952718,5258
18,Rotation,0.5,align_procrustes,0.22455338660605065,0.9465090022869874,5258
19,Rotation,0.5,align_procrustes_paired,0.003251462321534415,0.9999895838322923,5258
20,Rotation,0.5,dummy,1.0,-0.004747660378653817,5258
21,Rotation,0.75,no_alignment,4.475123072950157,-12.700695210760014,5258
22,Rotation,0.75,align_z_score,4.660807859561857,-17.243747780581977,5258
23,Rotation,0.75,align_recenter,1.0036406666677682,-0.013147509969355431,5258
24,Rotation,0.75,align_recenter_rescale,1.0145004711872387,-0.029289511058522066,5258
25,Rotation,0.75,align_procrustes,1.164929373632544,-0.39177638665247105,5258
26,Rotation,0.75,align_procrustes_paired,0.0032514623217794474,0.9999895838322908,5258
27,Rotation,0.75,dummy,1.0,-0.004747660378653817,5258
28,Rotation,1.0,no_alignment,4.6651833608166235,-13.80382063206042,5258
29,Rotation,1.0,align_z_score,8.678284075213572,-54.69890620486679,5258
30,Rotation,1.0,align_recenter,1.0615432794166062,-0.13179941072483814,5258
31,Rotation,1.0,align_recenter_rescale,1.1025907681148308,-0.23478842175114734,5258
32,Rotation,1.0,align_procrustes,1.1455156383795992,-0.3713278945125733,5258
33,Rotation,1.0,align_procrustes_paired,0.003251462321612051,0.9999895838322916,5258
34,Rotation,1.0,dummy,1.0,-0.004747660378653817,5258
0,Rotation,0.0,no_alignment,0.0031436885767676895,0.9999900932901642,5618
1,Rotation,0.0,align_z_score,0.27873050909470337,0.9130270487751557,5618
2,Rotation,0.0,align_recenter,0.003143688576768128,0.9999900932901642,5618
3,Rotation,0.0,align_recenter_rescale,0.0031436885767669874,0.9999900932901642,5618
4,Rotation,0.0,align_procrustes,0.16012179472661536,0.9741273446258345,5618
5,Rotation,0.0,align_procrustes_paired,0.0031436885767663725,0.9999900932901642,5618
6,Rotation,0.0,dummy,1.0,-3.122323777304814e-08,5618
7,Rotation,0.25,no_alignment,1.0771514988264583,-0.04437760533543145,5618
8,Rotation,0.25,align_z_score,3.4121978580671497,-7.35332748630676,5618
9,Rotation,0.25,align_recenter,0.3147403304920294,0.8774811411224079,5618
10,Rotation,0.25,align_recenter_rescale,0.14786949124464438,0.9756564510343027,5618
11,Rotation,0.25,align_procrustes,0.16012179472657817,0.9741273446258556,5618
12,Rotation,0.25,align_procrustes_paired,0.0031436885767487273,0.9999900932901643,5618
13,Rotation,0.25,dummy,1.0,-3.122323777304814e-08,5618
14,Rotation,0.5,no_alignment,1.1655855823892645,-0.2607744107369725,5618
15,Rotation,0.5,align_z_score,10.790979183029421,-75.40805605378792,5618
16,Rotation,0.5,align_recenter,0.7803343924806655,0.3750465671801746,5618
17,Rotation,0.5,align_recenter_rescale,0.6930725199989859,0.5083808007838071,5618
18,Rotation,0.5,align_procrustes,0.1601217947263565,0.974127344625879,5618
19,Rotation,0.5,align_procrustes_paired,0.0031436885767354887,0.9999900932901642,5618
20,Rotation,0.5,dummy,1.0,-3.122323777304814e-08,5618
21,Rotation,0.75,no_alignment,1.0764388074983497,-0.11354783956421932,5618
22,Rotation,0.75,align_z_score,15.69407312769615,-162.18943216638888,5618
23,Rotation,0.75,align_recenter,0.9994547444896993,0.0016843860160838942,5618
24,Rotation,0.75,align_recenter_rescale,1.0050208677800738,-0.016858347917935612,5618
25,Rotation,0.75,align_procrustes,0.5582554427245084,0.6438028388105859,5618
26,Rotation,0.75,align_procrustes_paired,0.003143688576740186,0.9999900932901643,5618
27,Rotation,0.75,dummy,1.0,-3.122323777304814e-08,5618
28,Rotation,1.0,no_alignment,1.0074474028380458,-0.005184651646136018,5618
29,Rotation,1.0,align_z_score,16.14385138963382,-175.90696700296147,5618
30,Rotation,1.0,align_recenter,1.0621049596115588,-0.12164667354733516,5618
31,Rotation,1.0,align_recenter_rescale,1.0946053404972895,-0.20271562531575338,5618
32,Rotation,1.0,align_procrustes,1.1198640198342251,-0.32435172394577005,5618
33,Rotation,1.0,align_procrustes_paired,0.003143688576685735,0.9999900932901647,5618
34,Rotation,1.0,dummy,1.0,-3.122323777304814e-08,5618
0,Rotation,0.0,no_alignment,0.0037746741683010953,0.9999860959935358,6736
1,Rotation,0.0,align_z_score,0.36195504430586734,0.8475732107603926,6736
2,Rotation,0.0,align_recenter,0.0037746741683139075,0.9999860959935358,6736
3,Rotation,0.0,align_recenter_rescale,0.003774674168316791,0.9999860959935358,6736
4,Rotation,0.0,align_procrustes,0.26687216230896915,0.9353042370011486,6736
5,Rotation,0.0,align_procrustes_paired,0.0037746741683173457,0.9999860959935358,6736
6,Rotation,0.0,dummy,1.0,-0.00045935381830819466,6736
7,Rotation,0.25,no_alignment,1.678946282159173,-1.408640556845988,6736
8,Rotation,0.25,align_z_score,3.462855580906736,-7.470552429500367,6736
9,Rotation,0.25,align_recenter,0.4909260298657502,0.6746902606370297,6736
10,Rotation,0.25,align_recenter_rescale,0.32196850644960423,0.8730506957616182,6736
11,Rotation,0.25,align_procrustes,0.2668721623094602,0.9353042370009431,6736
12,Rotation,0.25,align_procrustes_paired,0.003774674168312304,0.9999860959935366,6736
13,Rotation,0.25,dummy,1.0,-0.00045935381830819466,6736
14,Rotation,0.5,no_alignment,2.16768962810352,-2.781622114129278,6736
15,Rotation,0.5,align_z_score,4.782206866291448,-16.142132216715193,6736
16,Rotation,0.5,align_recenter,0.893561371035468,0.1603562836421304,6736
17,Rotation,0.5,align_recenter_rescale,0.8429166775232547,0.2583835072367203,6736
18,Rotation,0.5,align_procrustes,0.26687216230903704,0.9353042370011141,6736
19,Rotation,0.5,align_procrustes_paired,0.00377467416834063,0.9999860959935358,6736
20,Rotation,0.5,dummy,1.0,-0.00045935381830819466,6736
21,Rotation,0.75,no_alignment,2.4585395233818206,-3.6772378407342137,6736
22,Rotation,0.75,align_z_score,2.6422955975684186,-5.8349626701867585,6736
23,Rotation,0.75,align_recenter,0.9791086000368054,0.03335731314973489,6736
24,Rotation,0.75,align_recenter_rescale,0.9708148838450451,0.06487845302764894,6736
