,method,mae,r2,random_state
3,dummy,20.079812206572768,-0.06023568011039315,32606
4,align_recenter,14.617810944676759,0.34115525761570564,32606
5,dummy,20.079812206572768,-0.06023568011039315,32606
6,align_recenter_rescale,13.174209236702154,0.39517941715933913,32606
7,dummy,20.079812206572768,-0.06023568011039315,32606
8,align_procrustes,17.468898996210935,-0.031039766132094915,32606
9,dummy,20.079812206572768,-0.06023568011039315,32606
0,no_alignment,15.120312538113446,0.2361328369725294,11534
1,dummy,20.422535211267604,-0.06104320308641542,11534
2,align_z_score,17.495281293949603,0.0799906143673711,11534
3,dummy,20.422535211267604,-0.06104320308641542,11534
4,align_recenter,15.553328952442898,0.2315729673817064,11534
5,dummy,20.422535211267604,-0.06104320308641542,11534
6,align_recenter_rescale,12.989912122220769,0.41762045851682383,11534
7,dummy,20.422535211267604,-0.06104320308641542,11534
8,align_procrustes,18.2680823556835,-0.06956431378963335,11534
9,dummy,20.422535211267604,-0.06104320308641542,11534
0,no_alignment,15.22258351728002,0.28741105910505305,94663
1,dummy,20.422535211267604,-0.059729352933777013,94663
2,align_z_score,14.136112016927484,0.3850158295751649,94663
3,dummy,20.422535211267604,-0.059729352933777013,94663
4,align_recenter,14.552873860156101,0.3240731410729193,94663
5,dummy,20.422535211267604,-0.059729352933777013,94663
6,align_recenter_rescale,11.734044016757517,0.5427699801337171,94663
7,dummy,20.422535211267604,-0.059729352933777013,94663
8,align_procrustes,18.968548888954526,-0.19632067012473509,94663
9,dummy,20.422535211267604,-0.059729352933777013,94663
0,no_alignment,13.09315051309132,0.4329075858182647,40397
1,dummy,20.079812206572768,-0.0552685744980248,40397
2,align_z_score,12.776553372980162,0.42222428181555516,40397
3,dummy,20.079812206572768,-0.0552685744980248,40397
4,align_recenter,14.120574362090878,0.3333803447824176,40397
5,dummy,20.079812206572768,-0.0552685744980248,40397
6,align_recenter_rescale,12.50236717944417,0.4622522354657219,40397
7,dummy,20.079812206572768,-0.0552685744980248,40397
8,align_procrustes,16.675227910729046,0.12093332230489062,40397
9,dummy,20.079812206572768,-0.0552685744980248,40397
0,no_alignment,15.167607876507317,0.26917014801859107,91387
1,dummy,20.079812206572768,-0.048941387242763534,91387
2,align_z_score,14.790425809600832,0.3256783843247073,91387
3,dummy,20.079812206572768,-0.048941387242763534,91387
4,align_recenter,14.899762901988634,0.3010229968778869,91387
5,dummy,20.079812206572768,-0.048941387242763534,91387
6,align_recenter_rescale,11.839956942770861,0.4950127475960615,91387
7,dummy,20.079812206572768,-0.048941387242763534,91387
8,align_procrustes,18.070245045777543,-0.02105474127433027,91387
9,dummy,20.079812206572768,-0.048941387242763534,91387
